Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1956-57,23,ROC,NBA,SG,13,423,13.5,0.43,0.483,NA,NA,NA,NA,NA,0.2,0.6,0.8,0.096
1958-59,25,TOT,NBA,PG,46,1109,11.5,0.408,0.386,NA,NA,NA,NA,NA,-0.3,0.7,0.4,0.017
1958-59,25,CIN,NBA,,20,666,13.1,0.417,0.272,NA,NA,NA,NA,NA,0,0.3,0.3,0.02
1958-59,25,STL,NBA,PG,26,443,9.1,0.394,0.592,NA,NA,NA,NA,NA,-0.3,0.4,0.1,0.011
1959-60,26,STL,NBA,PG,70,1354,9.5,0.426,0.41,NA,NA,NA,NA,NA,0.1,1,1,0.037
1960-61,27,STL,NBA,SG,76,1968,10.5,0.423,0.344,NA,NA,NA,NA,NA,-0.2,2.8,2.6,0.063
1961-62,28,TOT,NBA,SG,71,2388,NA,0.432,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,28,STL,NBA,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,28,CHP,NBA,SG,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962-63,29,CHZ,NBA,PG,73,2648,11.4,0.465,0.391,NA,NA,NA,NA,NA,0.9,0.7,1.6,0.029
1963-64,30,BAL,NBA,PG,75,2064,11.6,0.472,0.42,NA,NA,NA,NA,NA,1.3,1.3,2.6,0.061
1964-65,31,BAL,NBA,PG,70,1086,11.6,0.461,0.438,NA,NA,NA,17.4,NA,0.6,0.2,0.8,0.037
1965-66,32,BOS,NBA,,10,92,7.5,0.421,0.516,NA,NA,NA,12.6,NA,-0.1,0.1,0.1,0.048
Career,NA,,NBA,,504,13132,11.1,0.442,0.387,NA,NA,NA,17,NA,2.6,7.4,10,0.037
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"CHP,CHZ,BAL",NBA,,275,5798,11.5,0.467,0.411,NA,NA,NA,17.4,NA,2.8,2.2,5,0.042
4 seasons,NA,STL,NBA,,186,3765,10,0.421,0.394,NA,NA,NA,NA,NA,-0.4,4.1,3.7,0.047
2 seasons,NA,"ROC,CIN",NBA,,33,1089,13.2,0.421,0.345,NA,NA,NA,NA,NA,0.3,0.9,1.1,0.05
1 season,NA,BOS,NBA,,10,92,7.5,0.421,0.516,NA,NA,NA,12.6,NA,-0.1,0.1,0.1,0.048
