,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,19,DAYTON,15,,59,98,1,5,37,46,,85,5,5,14,30,,156,.602,.200,.804,,10.4,5.7,0.3
2008-09,20,DAYTON,35,,166,347,11,44,121,179,,232,33,30,44,84,,464,.478,.250,.676,,13.3,6.6,0.9
2009-10,21,DAYTON,37,1058,187,373,8,38,125,185,92,269,44,37,53,87,84,507,.501,.211,.676,28.6,13.7,7.3,1.2
2010-11,22,DAYTON,36,1038,179,390,5,22,111,185,83,301,66,28,51,102,101,474,.459,.227,.600,28.8,13.2,8.4,1.8
Career,,,123,2096,591,1208,25,109,394,595,175,887,148,100,162,303,185,1601,.489,.229,.662,28.7,13.0,7.2,1.2
