Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,23,BOS,NBA,SF,4,NA,12,2,6,0.333,2,2,1,0,0,0,1,0,0,4,6
Career,NA,,NBA,,4,NA,12,2,6,0.333,2,2,1,0,0,0,1,0,0,4,6
