Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,CHS,BAA,SF,2,NA,NA,7,26,0.269,4,7,0.571,NA,2,9,18
1949-50,25,CHS,NBA,SF,2,NA,NA,9,22,0.409,5,10,0.5,NA,1,11,23
1951-52,27,ROC,NBA,SF,6,NA,123,10,33,0.303,9,16,0.563,21,9,18,29
1952-53,28,ROC,NBA,SF,3,NA,62,8,19,0.421,4,5,0.8,12,0,12,20
1953-54,29,ROC,NBA,SF,6,NA,121,8,28,0.286,12,14,0.857,13,8,17,28
1954-55,30,ROC,NBA,SF,3,NA,90,12,45,0.267,11,16,0.688,14,10,14,35
1955-56,31,FTW,NBA,SF,10,NA,177,20,62,0.323,13,23,0.565,29,14,33,53
Career,NA,,TOT,,32,NA,573,74,235,0.315,58,91,0.637,89,44,114,206
,NA,,NBA,,30,NA,573,67,209,0.321,54,84,0.643,89,42,105,188
,NA,,BAA,,2,NA,NA,7,26,0.269,4,7,0.571,NA,2,9,18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ROC,NBA,,18,NA,396,38,125,0.304,36,51,0.706,60,27,61,112
1 season,NA,FTW,NBA,,10,NA,177,20,62,0.323,13,23,0.565,29,14,33,53
2 seasons,NA,CHS,BAA,,4,NA,NA,16,48,0.333,9,17,0.529,NA,3,20,41
