Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,CHS,BAA,SF,57,NA,NA,200,631,0.317,131,197,0.665,NA,97,200,531
1949-50,25,CHS,NBA,SF,68,NA,NA,277,775,0.357,158,230,0.687,NA,159,250,712
1951-52,27,ROC,NBA,SF,66,NA,1673,225,570,0.395,116,152,0.763,303,163,225,566
1952-53,28,ROC,NBA,SF,62,NA,1414,198,494,0.401,199,243,0.819,251,113,227,595
1953-54,29,ROC,NBA,SF,72,NA,1633,184,505,0.364,183,238,0.769,310,109,211,551
1954-55,30,ROC,NBA,SF,71,NA,1888,226,585,0.386,220,271,0.812,299,148,252,672
1955-56,31,FTW,NBA,SF,72,NA,1378,166,468,0.355,159,201,0.791,231,121,191,491
1956-57,32,TOT,NBA,SF,11,NA,118,12,38,0.316,19,22,0.864,15,7,24,43
1956-57,32,FTW,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-57,32,STL,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,TOT,,479,NA,8104,1488,4066,0.366,1185,1554,0.763,1409,917,1580,4161
,NA,,NBA,,422,NA,8104,1288,3435,0.375,1054,1357,0.777,1409,820,1380,3630
,NA,,BAA,,57,NA,NA,200,631,0.317,131,197,0.665,NA,97,200,531
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ROC,NBA,,271,NA,6608,833,2154,0.387,718,904,0.794,1163,533,915,2384
2 seasons,NA,CHS,BAA,,125,NA,NA,477,1406,0.339,289,427,0.677,NA,256,450,1243
2 seasons,NA,FTW,NBA,,72,NA,1378,166,468,0.355,159,201,0.791,231,121,191,491
1 season,NA,STL,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
