Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,CHS,BAA,SF,57,NA,NA,NA,NA,0.317,NA,NA,0.665,NA,NA,NA,NA
1949-50,25,CHS,NBA,SF,68,NA,NA,NA,NA,0.357,NA,NA,0.687,NA,NA,NA,NA
1951-52,27,ROC,NBA,SF,66,NA,1673,4.8,12.3,0.395,2.5,3.3,0.763,6.5,3.5,4.8,12.2
1952-53,28,ROC,NBA,SF,62,NA,1414,5,12.6,0.401,5.1,6.2,0.819,6.4,2.9,5.8,15.1
1953-54,29,ROC,NBA,SF,72,NA,1633,4.1,11.1,0.364,4,5.2,0.769,6.8,2.4,4.7,12.1
1954-55,30,ROC,NBA,SF,71,NA,1888,4.3,11.2,0.386,4.2,5.2,0.812,5.7,2.8,4.8,12.8
1955-56,31,FTW,NBA,SF,72,NA,1378,4.3,12.2,0.355,4.2,5.3,0.791,6,3.2,5,12.8
1956-57,32,TOT,NBA,SF,11,NA,118,3.7,11.6,0.316,5.8,6.7,0.864,4.6,2.1,7.3,13.1
1956-57,32,FTW,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-57,32,STL,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,TOT,,479,NA,8104,4.5,11.8,0.366,4,5,0.763,6.3,2.9,5,13
,NA,,NBA,,422,NA,8104,4.5,11.8,0.375,4,5,0.777,6.3,2.9,5,13
,NA,,BAA,,57,NA,NA,NA,NA,0.317,NA,NA,0.665,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ROC,NBA,,271,NA,6608,4.5,11.7,0.387,3.9,4.9,0.794,6.3,2.9,5,13
2 seasons,NA,CHS,BAA,,125,NA,NA,NA,NA,0.339,NA,NA,0.677,NA,NA,NA,NA
2 seasons,NA,FTW,NBA,,72,NA,1378,4.3,12.2,0.355,4.2,5.3,0.791,6,3.2,5,12.8
1 season,NA,STL,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
