,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1993-94,21,WCAROLINA,28,1066,258,527,29,96,207,281,,211,59,61,10,108,69,752,.490,.302,.737,38.1,26.9,7.5,2.1
1994-95,22,WCAROLINA,28,1037,249,520,52,134,193,232,,204,94,42,13,113,74,743,.479,.388,.832,37.0,26.5,7.3,3.4
Career,,,56,2103,507,1047,81,230,400,513,,415,153,103,23,221,143,1495,.484,.352,.780,37.6,26.7,7.4,2.7
