Season,Team,Lg,Salary
1987-88,Houston Rockets,NBA,"$75,000"
1990-91,Philadelphia 76ers,NBA,"$110,000"
1991-92,Washington Bullets,NBA,"$130,000"
1992-93,Washington Bullets,NBA,"$140,000"
Career,(may be incomplete),,"$455,000"
