Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,23,SAC,NBA,PG,56,0,9.6,1.4,3,0.456,0,0.1,0,1.4,2.9,0.472,0.456,0.7,1,0.655,0.5,0.8,1.2,1.1,0.6,0.2,0.8,1.2,3.4
1992-93,24,SAC,NBA,PG,75,34,23,3,6.5,0.463,0,0.1,0.333,3,6.4,0.465,0.465,1.5,2.1,0.732,1,1.8,2.8,2.6,1.4,0.5,1.6,2.7,7.6
1993-94,25,SAC,NBA,PG,61,2,17.1,1.8,4.1,0.438,0,0.1,0,1.8,4,0.445,0.438,0.9,1.4,0.609,0.7,1.2,1.8,2.2,1,0.2,1.2,2.2,4.5
1994-95,26,SAC,NBA,PG,67,2,16.2,1.9,4.3,0.432,0.2,0.7,0.298,1.6,3.6,0.458,0.456,0.8,1.2,0.671,0.4,1.3,1.6,2,1.5,0.3,1.2,2.3,4.7
1995-96,27,CHI,NBA,PG,68,0,9.9,1.1,2.8,0.406,0,0.2,0.091,1.1,2.7,0.425,0.409,0.4,0.7,0.609,0.3,0.7,1,1.1,0.8,0.2,0.5,1.3,2.7
1996-97,28,CHI,NBA,PG,72,3,14.7,1.9,4.6,0.42,0.1,0.3,0.182,1.9,4.3,0.437,0.426,0.8,1.2,0.679,0.5,1.1,1.5,1.8,1.1,0.2,0.8,1.6,4.7
1997-98,29,CHI,NBA,PG,71,6,16.2,1.6,4.3,0.384,0,0.1,0,1.6,4.2,0.391,0.384,0.8,1.1,0.718,0.5,0.8,1.3,2.1,1,0.2,0.9,1.7,4.1
1998-99,30,CHI,NBA,PG,39,32,29.2,3.4,8.2,0.414,0,0.3,0,3.4,7.9,0.427,0.414,2,2.6,0.757,0.7,2.7,3.4,3.8,1.7,0.2,2.1,2.4,8.8
1999-00,31,CHI,NBA,PG,59,55,27.5,2.7,7.4,0.361,0.1,0.1,0.5,2.6,7.3,0.359,0.364,1.1,1.4,0.738,0.4,2.1,2.4,3.4,1,0.3,1.8,2,6.4
2000-01,32,BOS,NBA,PG,54,35,22.9,1.9,4.4,0.422,0,0.1,0,1.9,4.3,0.427,0.422,0.4,0.7,0.575,0.4,1.4,1.8,2.9,1.1,0.2,1,2.4,4.1
2001-02,33,BOS,NBA,PG,1,0,6,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,2,0,1,0,1,0
2002-03,34,PHO,NBA,PG,32,0,8.2,0.5,1.3,0.372,0,0,NA,0.5,1.3,0.372,0.372,0.3,0.4,0.75,0.1,0.7,0.8,1.1,0.5,0.1,0.5,1.1,1.3
Career,NA,,NBA,,655,169,17.6,1.9,4.7,0.417,0,0.2,0.2,1.9,4.5,0.426,0.421,0.9,1.3,0.691,0.5,1.3,1.8,2.2,1.1,0.2,1.1,1.9,4.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHI,NBA,,309,96,18.2,2,5.1,0.394,0,0.2,0.148,2,4.9,0.403,0.397,0.9,1.3,0.711,0.4,1.3,1.8,2.3,1.1,0.2,1.1,1.7,5
4 seasons,NA,SAC,NBA,,259,38,16.9,2.1,4.6,0.449,0.1,0.2,0.254,2,4.4,0.46,0.456,1,1.5,0.68,0.6,1.3,1.9,2,1.2,0.3,1.2,2.2,5.2
2 seasons,NA,BOS,NBA,,55,35,22.6,1.8,4.3,0.42,0,0.1,0,1.8,4.3,0.426,0.42,0.4,0.7,0.575,0.4,1.4,1.8,2.8,1.1,0.2,1,2.4,4.1
1 season,NA,PHO,NBA,,32,0,8.2,0.5,1.3,0.372,0,0,NA,0.5,1.3,0.372,0.372,0.3,0.4,0.75,0.1,0.7,0.8,1.1,0.5,0.1,0.5,1.1,1.3
