Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,ROC,BAA,PG,4,NA,NA,NA,NA,0.45,NA,NA,0.833,NA,NA,NA,NA
1949-50,29,ROC,NBA,PG,2,NA,NA,NA,NA,0.333,NA,NA,0.5,NA,NA,NA,NA
1950-51,30,ROC,NBA,PG,14,NA,NA,NA,NA,0.408,NA,NA,0.676,NA,NA,NA,NA
1951-52,31,ROC,NBA,PG,6,NA,65,1.7,8.3,0.2,0.6,3.3,0.167,3.3,1.1,1.7,3.9
1952-53,32,ROC,NBA,PG,2,NA,14,2.6,12.9,0.2,2.6,10.3,0.25,2.6,2.6,10.3,7.7
Career,NA,,TOT,,28,NA,79,1.8,9.1,0.386,0.9,4.6,0.596,3.2,1.4,3.2,4.6
,NA,,NBA,,24,NA,79,1.8,9.1,0.362,0.9,4.6,0.565,3.2,1.4,3.2,4.6
,NA,,BAA,,4,NA,NA,NA,NA,0.45,NA,NA,0.833,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ROC,BAA,,28,NA,79,1.8,9.1,0.386,0.9,4.6,0.596,3.2,1.4,3.2,4.6
