Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,ROC,BAA,PG,4,NA,NA,18,40,0.45,5,6,0.833,NA,13,3,41
1949-50,29,ROC,NBA,PG,2,NA,NA,3,9,0.333,1,2,0.5,NA,0,3,7
1950-51,30,ROC,NBA,PG,14,NA,NA,31,76,0.408,23,34,0.676,19,20,14,85
1951-52,31,ROC,NBA,PG,6,NA,65,3,15,0.2,1,6,0.167,6,2,3,7
1952-53,32,ROC,NBA,PG,2,NA,14,1,5,0.2,1,4,0.25,1,1,4,3
Career,NA,,TOT,,28,NA,79,56,145,0.386,31,52,0.596,26,36,27,143
,NA,,NBA,,24,NA,79,38,105,0.362,26,46,0.565,26,23,24,102
,NA,,BAA,,4,NA,NA,18,40,0.45,5,6,0.833,NA,13,3,41
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ROC,BAA,,28,NA,79,56,145,0.386,31,52,0.596,26,36,27,143
