Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,27,ATL,NBA,SG,2,0,9,0,3,0,0,3,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0
1997-98,28,LAL,NBA,SG,7,0,18,0,8,0,0,5,0,0,3,0,0,0,0,NA,0,2,2,0,1,0,0,1,0
1998-99,29,SAC,NBA,SG,5,0,112,12,34,0.353,5,19,0.263,7,15,0.467,0.426,11,12,0.917,3,7,10,9,6,1,9,9,40
1999-00,30,SAC,NBA,SG,5,0,102,9,21,0.429,7,12,0.583,2,9,0.222,0.595,14,16,0.875,2,10,12,12,3,0,4,7,39
2000-01,31,SAC,NBA,SG,7,0,55,7,17,0.412,2,7,0.286,5,10,0.5,0.471,0,0,NA,3,0,3,4,1,0,3,7,16
2001-02,32,DET,NBA,SG,10,0,177,29,61,0.475,17,38,0.447,12,23,0.522,0.615,5,8,0.625,4,16,20,21,5,1,19,14,80
2002-03,33,DET,NBA,SG,14,0,172,23,54,0.426,15,33,0.455,8,21,0.381,0.565,9,9,1,5,19,24,20,8,1,7,14,70
2003-04,34,DEN,NBA,SG,5,1,100,8,24,0.333,3,9,0.333,5,15,0.333,0.396,2,3,0.667,4,14,18,10,3,0,4,4,21
2004-05,35,HOU,NBA,SG,7,0,183,21,48,0.438,11,23,0.478,10,25,0.4,0.552,7,8,0.875,1,28,29,9,5,0,6,13,60
Career,NA,,NBA,,62,1,928,109,270,0.404,60,149,0.403,49,121,0.405,0.515,48,56,0.857,22,96,118,85,32,3,52,69,326
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DET,NBA,,24,0,349,52,115,0.452,32,71,0.451,20,44,0.455,0.591,14,17,0.824,9,35,44,41,13,2,26,28,150
3 seasons,NA,SAC,NBA,,17,0,269,28,72,0.389,14,38,0.368,14,34,0.412,0.486,25,28,0.893,8,17,25,25,10,1,16,23,95
1 season,NA,HOU,NBA,,7,0,183,21,48,0.438,11,23,0.478,10,25,0.4,0.552,7,8,0.875,1,28,29,9,5,0,6,13,60
1 season,NA,LAL,NBA,,7,0,18,0,8,0,0,5,0,0,3,0,0,0,0,NA,0,2,2,0,1,0,0,1,0
1 season,NA,DEN,NBA,,5,1,100,8,24,0.333,3,9,0.333,5,15,0.333,0.396,2,3,0.667,4,14,18,10,3,0,4,4,21
1 season,NA,ATL,NBA,,2,0,9,0,3,0,0,3,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0
