,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1992-93,23,MIL,NBA,,6,12,3,5,4,8,4,6,3,4,5,5,5,1,3,4,18,15.8
1993-94,24,MIL,NBA,,8,17,4,7,7,13,11,13,2,7,8,8,5,2,4,4,23,24.0
1994-95,25,MIL,NBA,,6,8,2,3,5,7,7,7,2,5,5,10,4,1,3,5,13,11.2
1995-96,26,GSW,NBA,,7,10,4,6,3,5,6,6,2,3,3,7,3,2,5,6,19,19.6
1996-97,27,ATL,NBA,44:45,6,13,4,6,4,7,6,8,2,5,6,8,4,1,4,5,17,14.8
1997-98,28,LAL,NBA,33:19,3,10,2,8,3,5,7,7,1,6,6,7,3,1,3,4,13,15.2
1998-99,29,SAC,NBA,36:07,5,8,2,5,3,4,10,12,3,5,8,9,5,2,4,6,20,23.0
1999-00,30,SAC,NBA,34:24,6,11,4,6,6,9,5,7,2,7,7,8,4,1,6,6,19,21.7
2000-01,31,SAC,NBA,46:23,5,12,3,8,3,6,6,6,2,6,6,7,3,1,6,5,15,16.4
2001-02,32,DET,NBA,41:57,8,16,5,8,5,8,7,7,3,8,9,10,4,3,4,5,25,23.0
2002-03,33,DET,NBA,32:39,7,11,5,6,6,7,8,11,4,5,7,9,4,1,4,4,19,18.8
2003-04,34,DEN,NBA,38:36,7,13,3,6,4,8,6,9,3,9,9,10,5,1,4,5,20,19.5
2004-05,35,TOT,NBA,38:45,7,11,4,6,4,7,6,6,4,8,8,6,4,2,5,4,19,21.1
2004-05,35,ATL,NBA,35:48,4,8,3,5,4,6,2,4,2,3,4,5,3,1,3,3,12,10.6
2004-05,35,HOU,NBA,38:45,7,11,4,6,4,7,6,6,4,8,8,6,4,2,5,4,19,21.1
2005-06,36,HOU,NBA,33:57,8,10,2,4,6,7,6,7,1,5,5,4,3,1,3,5,24,22.2
Career,,,,46:23,8,17,5,8,7,13,11,13,4,9,9,10,5,3,6,6,25,24.0
3 Seasons,,MIL,NBA,,8,17,4,7,7,13,11,13,3,7,8,10,5,2,4,5,23,24.0
3 Seasons,,SAC,NBA,46:23,6,12,4,8,6,9,10,12,3,7,8,9,5,2,6,6,20,23.0
2 Seasons,,DET,NBA,41:57,8,16,5,8,6,8,8,11,4,8,9,10,4,3,4,5,25,23.0
2 Seasons,,ATL,NBA,44:45,6,13,4,6,4,7,6,8,2,5,6,8,4,1,4,5,17,14.8
2 Seasons,,HOU,NBA,38:45,8,11,4,6,6,7,6,7,4,8,8,6,4,2,5,5,24,22.2
1 Season,,GSW,NBA,,7,10,4,6,3,5,6,6,2,3,3,7,3,2,5,6,19,19.6
1 Season,,DEN,NBA,38:36,7,13,3,6,4,8,6,9,3,9,9,10,5,1,4,5,20,19.5
1 Season,,LAL,NBA,33:19,3,10,2,8,3,5,7,7,1,6,6,7,3,1,3,4,13,15.2
