,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,27,ATL,NBA,6:42,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1997-98,28,LAL,NBA,8:00,0,6,0,4,0,2,0,0,0,2,2,0,1,0,0,1,0,0.0
1998-99,29,SAC,NBA,37:41,6,12,2,8,4,5,6,7,2,2,3,3,2,1,3,3,14,9.6
1999-00,30,SAC,NBA,25:10,4,6,3,4,1,2,6,8,1,4,5,4,1,0,2,2,17,15.9
2000-01,31,SAC,NBA,12:00,3,5,1,2,2,3,0,0,1,0,1,2,1,0,2,3,7,4.9
2001-02,32,DET,NBA,24:13,5,9,3,5,3,4,2,3,1,4,4,4,2,1,4,5,13,11.4
2002-03,33,DET,NBA,17:47,3,7,3,5,2,4,2,2,1,4,5,3,2,1,1,2,11,11.1
2003-04,34,DEN,NBA,28:22,3,8,1,5,2,5,2,2,1,4,5,3,2,0,2,2,9,6.5
2004-05,35,TOT,NBA,29:07,6,11,4,6,2,5,4,4,1,5,5,3,2,0,3,3,16,11.6
2004-05,35,HOU,NBA,29:07,6,11,4,6,2,5,4,4,1,5,5,3,2,0,3,3,16,11.6
Career,,,,37:41,6,12,4,8,4,5,6,8,2,5,5,4,2,1,4,5,17,15.9
2 Seasons,,DET,NBA,24:13,5,9,3,5,3,4,2,3,1,4,5,4,2,1,4,5,13,11.4
3 Seasons,,SAC,NBA,37:41,6,12,3,8,4,5,6,8,2,4,5,4,2,1,3,3,17,15.9
1 Season,,HOU,NBA,29:07,6,11,4,6,2,5,4,4,1,5,5,3,2,0,3,3,16,11.6
1 Season,,LAL,NBA,8:00,0,6,0,4,0,2,0,0,0,2,2,0,1,0,0,1,0,0.0
1 Season,,DEN,NBA,28:22,3,8,1,5,2,5,2,2,1,4,5,3,2,0,2,2,9,6.5
1 Season,,ATL,NBA,6:42,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
