Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,22,CIN,NBA,PF,3,NA,39,4.6,16.6,0.278,1.8,2.8,0.667,NA,NA,18.5,2.8,NA,NA,1.8,11.1
1965-66,23,CIN,NBA,PF,5,NA,150,6,14.9,0.403,6.5,9.1,0.711,NA,NA,8.9,0,NA,NA,4.8,18.5
1966-67,24,CIN,NBA,SF,4,NA,140,7.2,13.9,0.519,2.1,3.9,0.533,NA,NA,6.9,1.5,NA,NA,3.9,16.5
1967-68,25,DET,NBA,PF,6,NA,149,7,17.2,0.408,2.9,4.8,0.6,NA,NA,8.9,1.7,NA,NA,5.3,16.9
1969-70,27,LAL,NBA,PF,16,NA,296,5.7,13.1,0.435,2.9,4.3,0.686,NA,NA,9.2,2.4,NA,NA,3.8,14.4
1970-71,28,LAL,NBA,PF,12,NA,471,6.3,12.5,0.506,2.9,3.8,0.76,NA,NA,8.3,2.6,NA,NA,3.1,15.6
1971-72,29,LAL,NBA,PF,15,NA,577,4.6,10.5,0.44,3.4,4.2,0.794,NA,NA,12.3,1.9,NA,NA,2.7,12.6
1972-73,30,LAL,NBA,PF,3,NA,26,1.4,12.5,0.111,8.3,11.1,0.75,NA,NA,5.5,1.4,NA,NA,2.8,11.1
1973-74,31,LAL,NBA,PF,5,NA,172,3.1,7.5,0.417,3.3,3.8,0.889,3.1,7.7,10.9,4,1,0.2,1.7,9.6
Career,NA,,NBA,,69,NA,2020,5.5,12.3,0.445,3.3,4.5,0.733,3.1,7.7,10,2.2,1,0.2,3.3,14.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,51,NA,1542,5.1,11.3,0.454,3.2,4.2,0.771,3.1,7.7,10.2,2.5,1,0.2,2.9,13.5
3 seasons,NA,CIN,NBA,,12,NA,329,6.3,14.7,0.433,4,6.1,0.661,NA,NA,9.2,1,NA,NA,4,16.7
1 season,NA,DET,NBA,,6,NA,149,7,17.2,0.408,2.9,4.8,0.6,NA,NA,8.9,1.7,NA,NA,5.3,16.9
