Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,22,CIN,NBA,PF,3,NA,39,5,18,0.278,2,3,0.667,NA,NA,20,3,NA,NA,2,12
1965-66,23,CIN,NBA,PF,5,NA,150,25,62,0.403,27,38,0.711,NA,NA,37,0,NA,NA,20,77
1966-67,24,CIN,NBA,SF,4,NA,140,28,54,0.519,8,15,0.533,NA,NA,27,6,NA,NA,15,64
1967-68,25,DET,NBA,PF,6,NA,149,29,71,0.408,12,20,0.6,NA,NA,37,7,NA,NA,22,70
1969-70,27,LAL,NBA,PF,16,NA,296,47,108,0.435,24,35,0.686,NA,NA,76,20,NA,NA,31,118
1970-71,28,LAL,NBA,PF,12,NA,471,83,164,0.506,38,50,0.76,NA,NA,109,34,NA,NA,41,204
1971-72,29,LAL,NBA,PF,15,NA,577,74,168,0.44,54,68,0.794,NA,NA,197,31,NA,NA,44,202
1972-73,30,LAL,NBA,PF,3,NA,26,1,9,0.111,6,8,0.75,NA,NA,4,1,NA,NA,2,8
1973-74,31,LAL,NBA,PF,5,NA,172,15,36,0.417,16,18,0.889,15,37,52,19,5,1,8,46
Career,NA,,NBA,,69,NA,2020,307,690,0.445,187,255,0.733,15,37,559,121,5,1,185,801
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,51,NA,1542,220,485,0.454,138,179,0.771,15,37,438,105,5,1,126,578
3 seasons,NA,CIN,NBA,,12,NA,329,58,134,0.433,37,56,0.661,NA,NA,84,9,NA,NA,37,153
1 season,NA,DET,NBA,,6,NA,149,29,71,0.408,12,20,0.6,NA,NA,37,7,NA,NA,22,70
