Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,22,CIN,NBA,PF,61,NA,12.1,2.1,5.8,0.373,1.8,2.7,0.667,NA,NA,4.8,0.4,NA,NA,1.6,6.1
1965-66,23,CIN,NBA,PF,72,NA,24.9,5.5,11.3,0.489,3.1,4.5,0.685,NA,NA,7.6,0.6,NA,NA,3,14.1
1966-67,24,CIN,NBA,SF,79,NA,30.9,5.8,12.2,0.479,3.2,4.8,0.66,NA,NA,8,0.8,NA,NA,3.5,14.9
1967-68,25,TOT,NBA,PF,74,NA,34,6.5,13.3,0.487,4.9,7.1,0.699,NA,NA,8.3,1.3,NA,NA,2.7,17.9
1967-68,25,CIN,NBA,PF,48,NA,33.9,6.6,13.1,0.503,4.2,6.2,0.686,NA,NA,7.4,1.2,NA,NA,2.6,17.4
1967-68,25,DET,NBA,PF,26,NA,34.3,6.3,13.7,0.459,6.2,8.7,0.717,NA,NA,10.1,1.4,NA,NA,2.8,18.8
1968-69,26,DET,NBA,PF,81,NA,35.7,6.5,14,0.469,5,6.8,0.731,NA,NA,11.8,1.3,NA,NA,3.1,18.1
1969-70,27,TOT,NBA,PF,70,NA,34.7,6.9,13.9,0.496,4.7,5.9,0.789,NA,NA,11.1,1.7,NA,NA,3.3,18.5
1969-70,27,DET,NBA,PF,15,NA,18.8,3.8,6.9,0.553,3,4.2,0.714,NA,NA,5.9,0.7,NA,NA,2.4,10.6
1969-70,27,LAL,NBA,PF,55,NA,39,7.7,15.8,0.49,5.1,6.4,0.803,NA,NA,12.5,2,NA,NA,3.5,20.6
1970-71,28,LAL,NBA,PF,80,NA,36.5,7.2,15.4,0.466,4.2,5.4,0.782,NA,NA,10,2.1,NA,NA,3.2,18.6
1971-72,29,LAL,NBA,PF,80,NA,34.4,4.6,10,0.461,3.9,5,0.779,NA,NA,13.1,2.4,NA,NA,3.1,13.1
1972-73,30,LAL,NBA,PF,28,NA,33.5,5.6,11.7,0.482,5,6.4,0.787,NA,NA,13.2,2.4,NA,NA,2.8,16.3
1973-74,31,LAL,NBA,PF,77,NA,34.2,5,9.9,0.507,4.5,5.8,0.771,4.4,9.2,13.5,2.7,0.8,0.2,3.4,14.5
1974-75,32,LAL,NBA,PF,74,NA,30.9,3.7,7.2,0.506,2.9,3.7,0.801,4.1,8.7,12.8,2.3,0.7,0.1,2.9,10.3
Career,NA,,NBA,,776,NA,31.4,5.5,11.4,0.478,3.9,5.3,0.741,4.2,8.9,10.3,1.6,0.8,0.2,3,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,394,NA,34.7,5.5,11.5,0.482,4.1,5.3,0.785,4.2,8.9,12.4,2.3,0.8,0.2,3.2,15.2
4 seasons,NA,CIN,NBA,,260,NA,25.4,5,10.6,0.474,3,4.5,0.674,NA,NA,7,0.7,NA,NA,2.7,13.1
3 seasons,NA,DET,NBA,,122,NA,33.3,6.2,13,0.472,5,6.9,0.726,NA,NA,10.7,1.3,NA,NA,3,17.3
