,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,20,CHI,NBA,PF,62,1102,,,,49%,51%,-7.9,-8.6,15,23,48,8,29,3,128,5,22
2016-17,21,CHI,NBA,PF,64,1000,,,,77%,23%,-4.7,-6.5,10,8,54,10,28,0,84,5,23
2017-18,22,CHI,NBA,PF,73,1643,,,,53%,47%,-3.1,+7.8,23,35,58,23,82,4,303,28,55
2018-19,23,TOT,NBA,PF,50,1299,,,,44%,56%,-4.3,+1.8,10,31,57,21,44,0,161,10,30
2018-19,23,CHI,NBA,PF,22,531,,,1%,75%,25%,-10.8,-2.6,2,12,22,11,21,0,66,4,14
2018-19,23,WAS,NBA,PF,28,768,,,,23%,77%,+0.1,+3.8,8,19,35,10,23,0,95,6,16
2019-20,24,NYK,NBA,C,66,1393,,,,43%,57%,-6.9,-0.9,14,19,51,20,44,4,237,13,28
Career,,,NBA,,315,6437,,,,52%,48%,-5.2,-0.4,72,116,268,82,227,11,913,61,158
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,221,4276,,,,60%,40%,-5.7,-1.1,50,78,182,52,160,7,581,42,114
1 season,,NYK,NBA,,66,1393,,,,43%,57%,-6.9,-0.9,14,19,51,20,44,4,237,13,28
1 season,,WAS,NBA,,28,768,,,,23%,77%,+0.1,+3.8,8,19,35,10,23,0,95,6,16
