Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,22,NYA,ABA,C,2,NA,5,0,28.8,0,0,0,NA,0,28.8,0,0,7.2,0,NA,NA,14.4,0,NA,NA,NA,0
Career,NA,,ABA,,2,NA,5,0,28.8,0,0,0,NA,0,28.8,0,0,7.2,0,NA,NA,14.4,0,NA,NA,NA,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYA,ABA,,2,NA,5,0,28.8,0,0,0,NA,0,28.8,0,0,7.2,0,NA,NA,14.4,0,NA,NA,NA,0
