Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,SYR,NBA,NA,59,NA,NA,NA,NA,0.333,NA,NA,0.736,NA,NA,NA,NA
1950-51,28,SYR,NBA,NA,58,NA,NA,NA,NA,0.301,NA,NA,0.718,NA,NA,NA,NA
Career,NA,,NBA,NA,117,NA,NA,NA,NA,0.317,NA,NA,0.727,NA,NA,NA,NA
