,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,22,LAL,NBA,35:25,8,14,2,5,6,11,6,7,3,5,6,6,4,1,4,4,21,18.2
1997-98,23,LAL,NBA,48:00,8,12,3,6,7,10,8,10,4,10,11,13,4,1,6,6,21,25.4
1998-99,24,LAL,NBA,37:26,7,14,3,6,4,9,6,7,2,5,5,8,4,1,5,5,20,17.2
1999-00,25,LAL,NBA,39:32,6,14,4,7,6,11,6,8,3,5,6,9,4,1,5,6,20,15.6
2000-01,26,LAL,NBA,43:37,8,16,4,6,6,12,8,9,1,7,7,8,6,1,3,5,26,28.3
2001-02,27,LAL,NBA,44:41,9,16,7,12,5,10,7,9,1,7,7,8,4,1,4,5,28,29.8
2002-03,28,LAL,NBA,48:49,10,18,5,7,10,16,8,9,3,7,8,9,5,2,5,6,24,20.2
2003-04,29,LAL,NBA,48:09,6,17,4,7,5,12,5,6,4,8,8,7,6,1,6,5,18,20.4
2004-05,30,GSW,NBA,46:28,11,23,5,10,7,17,11,13,3,7,8,10,6,1,7,6,29,23.5
2005-06,31,GSW,NBA,49:59,9,22,5,9,9,16,11,16,2,7,7,13,6,2,6,6,27,22.2
2006-07,32,UTA,NBA,43:24,8,15,4,6,6,12,11,12,3,5,6,10,4,2,4,6,23,19.1
2007-08,33,LAL,NBA,36:52,10,18,6,10,8,13,13,14,2,5,5,9,4,1,4,5,28,23.5
2008-09,34,LAL,NBA,42:29,9,18,6,13,8,11,6,6,2,5,5,11,5,1,4,5,27,22.5
2009-10,35,LAL,NBA,39:57,6,13,4,9,6,9,6,8,3,8,8,7,5,2,4,6,15,15.0
2010-11,36,LAL,NBA,46:01,8,12,3,4,5,8,5,6,2,5,6,8,4,1,4,5,19,14.4
2011-12,37,TOT,NBA,36:22,6,14,3,6,5,9,4,5,2,5,6,10,3,2,5,6,15,14.1
2011-12,37,LAL,NBA,36:22,6,14,3,6,4,9,4,5,2,5,6,10,3,2,5,6,15,13.6
2011-12,37,OKC,NBA,35:58,6,11,2,5,5,8,3,3,1,4,4,5,3,1,3,5,14,14.1
2012-13,38,TOT,NBA,35:42,6,12,5,7,3,9,7,7,1,3,3,6,2,2,5,6,20,15.2
2012-13,38,DAL,NBA,35:42,5,12,3,5,3,9,7,7,0,3,3,6,2,2,5,6,20,13.1
2012-13,38,OKC,NBA,22:27,6,9,5,7,2,4,2,2,1,3,3,3,2,1,3,4,17,15.2
2013-14,39,OKC,NBA,34:33,5,11,5,8,3,6,4,4,2,6,6,5,4,1,3,5,15,14.3
Career,,,,49:59,11,23,7,13,10,17,13,16,4,10,11,13,6,2,7,6,29,29.8
13 Seasons,,LAL,NBA,48:49,10,18,7,13,10,16,13,14,4,10,11,13,6,2,6,6,28,29.8
2 Seasons,,GSW,NBA,49:59,11,23,5,10,9,17,11,16,3,7,8,13,6,2,7,6,29,23.5
3 Seasons,,OKC,NBA,35:58,6,11,5,8,5,8,4,4,2,6,6,5,4,1,3,5,17,15.2
1 Season,,UTA,NBA,43:24,8,15,4,6,6,12,11,12,3,5,6,10,4,2,4,6,23,19.1
1 Season,,DAL,NBA,35:42,5,12,3,5,3,9,7,7,0,3,3,6,2,2,5,6,20,13.1
