,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,LAL,NBA,PG,20,709,.412,18.5,.663,.102,.048,.080,.433,.337,.419,.474,.333,.400,.420,.397,.635,.000,0,.880,.159,.300,0,0
2001-02,27,LAL,NBA,PG,70,1974,.411,20.0,.476,.081,.039,.068,.288,.524,.410,.426,.077,.467,.438,.413,.585,.002,0,.917,.289,.515,1,0
2002-03,28,LAL,NBA,PG,82,2829,.437,17.2,.726,.128,.044,.112,.443,.274,.451,.505,.471,.425,.440,.401,.634,.004,2,.976,.443,.447,1,0
2003-04,29,LAL,NBA,SG,82,1769,.352,17.3,.689,.142,.050,.089,.408,.311,.380,.524,.241,.216,.383,.291,.523,.002,1,.865,.408,.274,1,0
2004-05,30,GSW,NBA,PG,74,2222,.393,18.4,.615,.101,.082,.065,.367,.385,.407,.526,.290,.286,.422,.371,.397,.000,0,.833,.333,.381,2,0
2005-06,31,GSW,NBA,PG,82,2589,.410,16.9,.667,.145,.095,.080,.347,.333,.417,.496,.333,.352,.422,.397,.364,.001,0,.838,.305,.400,0,0
2006-07,32,UTA,NBA,SG,82,2287,.382,15.1,.769,.253,.053,.065,.397,.231,.405,.444,.333,.295,.407,.308,.552,.000,0,.771,.282,.227,2,0
2007-08,33,LAL,NBA,PG,82,2249,.436,17.3,.645,.161,.048,.068,.368,.355,.453,.400,.432,.340,.500,.406,.454,.000,0,.955,.438,.504,0,0
2008-09,34,LAL,NBA,PG,82,2441,.424,17.9,.561,.137,.076,.071,.278,.439,.446,.362,.404,.449,.497,.397,.372,.000,0,.892,.262,.430,0,0
2009-10,35,LAL,NBA,PG,82,2227,.380,18.4,.599,.133,.048,.052,.366,.401,.401,.378,.333,.448,.412,.348,.530,.000,0,.910,.321,.403,0,0
2010-11,36,LAL,NBA,PG,82,2297,.389,16.9,.699,.121,.102,.098,.378,.301,.386,.516,.315,.288,.390,.396,.608,.000,0,.873,.396,.429,0,0
2011-12,37,TOT,NBA,PG,63,1508,.371,17.6,.687,.121,.106,.078,.382,.313,.393,.476,.297,.333,.406,.321,.500,.000,0,.886,.376,.390,1,0
2011-12,37,LAL,NBA,PG,43,1101,.383,17.9,.692,.113,.108,.071,.400,.308,.410,.407,.269,.471,.438,.324,.544,.000,0,.833,.351,.308,1,0
2011-12,37,OKC,NBA,PG,20,407,.343,16.8,.676,.139,.102,.093,.343,.324,.356,.600,.364,.100,.324,.314,.385,.000,0,1.000,.429,.533,0,0
2012-13,38,TOT,NBA,SG-PG,33,575,.342,19.3,.503,.081,.068,.087,.267,.497,.309,.462,.182,.286,.302,.375,.520,.000,0,.867,.400,.406,0,0
2012-13,38,DAL,NBA,PG,9,229,.354,17.4,.646,.138,.092,.108,.308,.354,.310,.444,.333,.143,.300,.435,.462,.000,0,.900,.217,.400,0,0
2012-13,38,OKC,NBA,SG,24,346,.333,20.5,.406,.042,.052,.073,.240,.594,.308,.500,.000,.429,.304,.351,.583,.000,0,.850,.474,.407,0,0
2013-14,39,OKC,NBA,SG,81,1428,.391,20.5,.366,.064,.078,.061,.163,.634,.402,.478,.250,.409,.441,.384,.623,.000,0,.739,.262,.267,0,0
Career,,,NBA,,997,27104,.401,17.7,.632,.134,.066,.077,.355,.368,.415,.457,.321,.357,.428,.378,.504,.001,3,.877,.334,.405,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,LAL,NBA,,625,17596,.407,17.9,.632,.128,.059,.080,.366,.368,.421,.440,.333,.379,.438,.382,.534,.001,3,.913,.348,.432,4,0
2 seasons,,GSW,NBA,,156,4811,.403,17.6,.643,.125,.089,.073,.356,.357,.413,.507,.315,.325,.422,.384,.378,.001,0,.836,.319,.390,2,0
3 seasons,,OKC,NBA,,125,2181,.372,19.8,.432,.074,.078,.069,.211,.568,.373,.524,.250,.333,.378,.371,.549,.000,0,.782,.318,.343,0,0
1 season,,UTA,NBA,,82,2287,.382,15.1,.769,.253,.053,.065,.397,.231,.405,.444,.333,.295,.407,.308,.552,.000,0,.771,.282,.227,2,0
1 season,,DAL,NBA,,9,229,.354,17.4,.646,.138,.092,.108,.308,.354,.310,.444,.333,.143,.300,.435,.462,.000,0,.900,.217,.400,0,0
