,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,22,LAL,NBA,12:44,1,4,0,2,1,2,2,2,0,1,1,4,1,0,2,2,4,4.1
1997-98,23,LAL,NBA,33:21,4,9,2,5,4,6,5,6,1,6,6,7,4,0,3,5,13,14.7
1998-99,24,LAL,NBA,41:29,6,13,4,6,5,8,4,4,3,5,5,9,3,0,3,6,20,19.4
1999-00,25,LAL,NBA,27:06,4,6,2,5,4,5,4,4,1,3,3,10,2,1,2,5,10,13.4
2000-01,26,LAL,NBA,40:44,11,13,6,8,5,8,6,6,2,8,8,6,3,1,3,6,28,29.2
2001-02,27,LAL,NBA,39:26,5,14,3,8,3,7,9,10,2,6,6,6,3,1,3,5,18,13.8
2002-03,28,LAL,NBA,44:29,8,14,6,9,5,10,6,6,1,5,5,4,4,1,4,6,24,25.7
2003-04,29,LAL,NBA,33:58,7,13,4,5,7,11,4,4,3,5,6,6,3,0,3,5,17,16.3
2006-07,32,UTA,NBA,40:30,7,11,4,5,4,9,7,7,2,4,4,6,4,1,4,6,21,19.1
2007-08,33,LAL,NBA,40:49,7,10,4,5,4,9,8,11,1,5,5,6,6,1,3,6,22,22.1
2008-09,34,LAL,NBA,42:16,5,13,3,7,4,7,5,6,2,4,4,6,3,1,5,5,13,10.2
2009-10,35,LAL,NBA,40:48,7,13,4,7,6,9,6,6,2,6,7,6,5,1,4,6,22,17.9
2010-11,36,LAL,NBA,38:40,5,9,2,3,4,8,4,4,1,7,7,6,3,1,2,5,13,13.4
2011-12,37,TOT,NBA,29:43,6,11,3,6,5,7,4,4,1,3,4,4,2,1,1,5,13,11.2
2011-12,37,OKC,NBA,29:43,6,11,3,6,5,7,4,4,1,3,4,4,2,1,1,5,13,11.2
2012-13,38,TOT,NBA,31:06,6,11,4,11,2,4,3,4,1,5,5,3,2,1,2,5,19,14.5
2012-13,38,OKC,NBA,31:06,6,11,4,11,2,4,3,4,1,5,5,3,2,1,2,5,19,14.5
2013-14,39,OKC,NBA,32:30,4,7,4,6,2,4,4,4,2,5,6,4,2,0,1,4,16,14.5
Career,,,,44:29,11,14,6,11,7,11,9,11,3,8,8,10,6,1,5,6,28,29.2
12 Seasons,,LAL,NBA,44:29,11,14,6,9,7,11,9,11,3,8,8,10,6,1,5,6,28,29.2
3 Seasons,,OKC,NBA,32:30,6,11,4,11,5,7,4,4,2,5,6,4,2,1,2,5,19,14.5
1 Season,,UTA,NBA,40:30,7,11,4,5,4,9,7,7,2,4,4,6,4,1,4,6,21,19.1
