,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,LAL,NBA,PG,16,576,100%,,,,,+13.6,-0.9,4,8,13,0,13,0,101,3,10
2001-02,27,LAL,NBA,PG,19,649,99%,1%,,,,+5.3,+5.0,12,8,14,0,11,0,116,2,4
2002-03,28,LAL,NBA,PG,12,424,99%,1%,,,,-2.9,-10.2,9,3,15,5,9,0,48,3,2
2003-04,29,LAL,NBA,SG,22,507,58%,42%,,,,+2.4,+2.3,10,5,12,2,12,0,104,6,6
2006-07,32,UTA,NBA,SG,16,445,22%,79%,,,,+0.1,-2.5,11,3,15,3,17,7,90,4,8
2007-08,33,LAL,NBA,PG,21,663,97%,3%,,,,+9.5,+21.4,11,6,24,1,24,8,112,5,4
2008-09,34,LAL,NBA,PG,22,635,100%,,,,,+8.4,+1.4,17,3,21,4,9,9,107,0,5
2009-10,35,LAL,NBA,PG,23,754,99%,2%,,,,+4.8,+2.6,20,12,31,4,20,22,143,3,6
2010-11,36,LAL,NBA,PG,10,325,98%,2%,,,,-1.1,+0.2,4,3,10,0,5,4,77,1,2
2011-12,37,OKC,NBA,PG,20,446,100%,,,,,+6.3,+4.6,4,1,10,0,2,9,55,1,2
2012-13,38,OKC,NBA,SG,11,261,43%,56%,1%,,,+13.3,+24.8,5,1,12,2,2,5,17,0,2
2013-14,39,OKC,NBA,SG,19,299,7%,73%,20%,,,-6.7,-8.0,3,2,10,1,5,3,35,1,1
Career,,,NBA,,211,5984,83%,16%,1%,,,+5.1,+3.6,110,55,187,22,129,67,1005,29,52
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,LAL,NBA,,145,4533,94%,6%,,,,+5.8,+3.7,87,48,140,16,103,43,808,23,39
3 seasons,,OKC,NBA,,50,1006,58%,36%,6%,,,+4.2,+6.1,12,4,32,3,9,17,107,2,5
1 season,,UTA,NBA,,16,445,22%,79%,,,,+0.1,-2.5,11,3,15,3,17,7,90,4,8
