,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1970-71,22,MMP,ABA,,1,,0,,,,2,2,,,,,,,,,2,
1973-74,25,SAA,ABA,,4,,0,,,,4,5,,,,,,,,,12,
1974-75,26,SAA,ABA,,9,,0,,,,4,4,,,,,,,,,20,
1975-76,27,SAA,ABA,,9,,0,,,,2,4,,,,,,,,,20,
1976-77,28,SAS,NBA,,8,14,,,,,1,4,,,6,3,1,0,,,17,
1977-78,29,SAS,NBA,,5,11,,,,,1,2,,,7,1,2,3,3,6,10,
1978-79,30,SAS,NBA,,5,11,,,,,2,4,,,8,3,,,,5,12,
1980-81,32,CHI,NBA,,3,7,0,3,3,6,2,2,,,5,2,,,,5,8,
Career,,,TOT,,9,,,,,,4,5,,,,,,,,,20,
,,,NBA,,8,14,,,3,,2,4,,,8,3,,,,,17,
,,,ABA,,9,,0,,,,4,5,,,,,,,,,20,
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,"SAA,SAS",NBA,,9,,,,,,4,5,,,,,,,,,20,
1 Season,,CHI,NBA,,3,7,0,3,3,6,2,2,,,5,2,,,,5,8,
1 Season,,MMP,ABA,,1,,0,,,,2,2,,,,,,,,,2,
