Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1966-67,23,DET,NBA,PF,35,NA,311,33,82,0.402,32,54,0.593,102,12,57,98
1967-68,24,SEA,NBA,PF,81,NA,1494,211,484,0.436,168,244,0.689,600,68,273,590
1968-69,25,SEA,NBA,PF,38,NA,465,75,194,0.387,62,97,0.639,149,21,81,212
1969-70,26,SEA,NBA,C,81,NA,1079,153,343,0.446,136,186,0.731,357,76,191,442
1970-71,27,TOT,NBA,PF,71,NA,716,78,178,0.438,75,112,0.67,221,32,149,231
1970-71,27,POR,NBA,PF,2,NA,20,1,6,0.167,9,11,0.818,7,1,3,11
1970-71,27,BAL,NBA,PF,69,NA,696,77,172,0.448,66,101,0.653,214,31,146,220
1971-72,28,BAL,NBA,PF,51,NA,421,43,113,0.381,24,39,0.615,126,17,76,110
Career,NA,,NBA,,357,NA,4486,593,1394,0.425,497,732,0.679,1555,226,827,1683
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,200,NA,3038,439,1021,0.43,366,527,0.694,1106,165,545,1244
2 seasons,NA,BAL,NBA,,120,NA,1117,120,285,0.421,90,140,0.643,340,48,222,330
1 season,NA,DET,NBA,,35,NA,311,33,82,0.402,32,54,0.593,102,12,57,98
1 season,NA,POR,NBA,,2,NA,20,1,6,0.167,9,11,0.818,7,1,3,11
