Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1966-67,23,DET,NBA,PF,35,NA,311,3.8,9.5,0.402,3.7,6.3,0.593,11.8,1.4,6.6,11.3
1967-68,24,SEA,NBA,PF,81,NA,1494,5.1,11.7,0.436,4,5.9,0.689,14.5,1.6,6.6,14.2
1968-69,25,SEA,NBA,PF,38,NA,465,5.8,15,0.387,4.8,7.5,0.639,11.5,1.6,6.3,16.4
1969-70,26,SEA,NBA,C,81,NA,1079,5.1,11.4,0.446,4.5,6.2,0.731,11.9,2.5,6.4,14.7
1970-71,27,TOT,NBA,PF,71,NA,716,3.9,8.9,0.438,3.8,5.6,0.67,11.1,1.6,7.5,11.6
1970-71,27,POR,NBA,PF,2,NA,20,1.8,10.8,0.167,16.2,19.8,0.818,12.6,1.8,5.4,19.8
1970-71,27,BAL,NBA,PF,69,NA,696,4,8.9,0.448,3.4,5.2,0.653,11.1,1.6,7.6,11.4
1971-72,28,BAL,NBA,PF,51,NA,421,3.7,9.7,0.381,2.1,3.3,0.615,10.8,1.5,6.5,9.4
Career,NA,,NBA,,357,NA,4486,4.8,11.2,0.425,4,5.9,0.679,12.5,1.8,6.6,13.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,200,NA,3038,5.2,12.1,0.43,4.3,6.2,0.694,13.1,2,6.5,14.7
2 seasons,NA,BAL,NBA,,120,NA,1117,3.9,9.2,0.421,2.9,4.5,0.643,11,1.5,7.2,10.6
1 season,NA,DET,NBA,,35,NA,311,3.8,9.5,0.402,3.7,6.3,0.593,11.8,1.4,6.6,11.3
1 season,NA,POR,NBA,,2,NA,20,1.8,10.8,0.167,16.2,19.8,0.818,12.6,1.8,5.4,19.8
