,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,POR,NBA,PF,3,128,.373,13.4,.784,.137,.157,.314,.176,.216,.375,.714,.375,.313,.222,.364,.533,.000,0,1.000,.182,.000,0,0
2001-02,27,POR,NBA,PF,3,125,.406,12.8,.754,.145,.304,.232,.072,.246,.404,.700,.429,.313,.000,.412,.429,.029,2,1.000,.353,.333,0,0
2002-03,28,POR,NBA,PF,7,260,.454,13.5,.639,.155,.268,.144,.072,.361,.484,.533,.462,.643,.143,.400,.767,.093,6,.929,.257,.444,0,0
2003-04,29,DET,NBA,PF,23,803,.413,13.2,.755,.245,.126,.227,.157,.245,.468,.614,.250,.538,.311,.243,.743,.084,20,.824,.214,.400,0,0
2004-05,30,DET,NBA,PF,25,826,.439,13.6,.723,.219,.142,.216,.145,.277,.478,.647,.318,.463,.400,.337,.598,.074,20,.966,.267,.217,1,0
2005-06,31,DET,NBA,PF,18,628,.430,15.8,.646,.121,.121,.296,.108,.354,.444,.519,.667,.318,.458,.405,.531,.022,4,1.000,.253,.200,0,0
2006-07,32,DET,NBA,C,16,573,.437,16.1,.635,.157,.061,.279,.137,.365,.488,.581,.583,.418,.481,.347,.607,.036,5,1.000,.194,.357,0,0
2007-08,33,DET,NBA,C,17,585,.424,15.9,.631,.158,.089,.271,.113,.369,.484,.688,.333,.473,.348,.320,.532,.030,6,.958,.067,.400,0,0
2008-09,34,DET,NBA,C,4,122,.367,16.1,.733,.133,.067,.267,.267,.267,.318,.250,.500,.250,.375,.500,.429,.000,0,1.000,.375,.667,0,0
2009-10,35,BOS,NBA,C,24,410,.416,16.7,.560,.112,.168,.152,.128,.440,.471,.643,.476,.263,.563,.345,.758,.040,5,1.000,.200,.545,0,0
Career,,,NBA,,140,4460,.425,14.7,.681,.175,.135,.239,.131,.319,.463,.615,.414,.425,.378,.344,.621,.051,68,.966,.213,.333,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DET,NBA,,103,3537,.427,14.7,.688,.186,.111,.253,.138,.312,.468,.612,.396,.437,.390,.336,.612,.052,55,.962,.205,.300,1,0
1 season,,BOS,NBA,,24,410,.416,16.7,.560,.112,.168,.152,.128,.440,.471,.643,.476,.263,.563,.345,.758,.040,5,1.000,.200,.545,0,0
3 seasons,,POR,NBA,,13,513,.419,13.3,.710,.147,.253,.212,.097,.290,.429,.625,.436,.413,.143,.397,.606,.051,8,.960,.270,.353,0,0
