,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,POR,NBA,PF,77,2940,,,3%,92%,5%,+6.4,+7.1,84,41,114,14,131,0,463,25,35
2001-02,27,POR,NBA,PF,79,2963,,,,93%,7%,+6.6,+11.9,63,49,124,12,123,0,326,34,37
2002-03,28,POR,NBA,PF,74,2684,,,2%,95%,4%,+5.4,+7.7,74,44,120,11,125,0,328,26,30
2003-04,29,TOT,NBA,PF,68,2390,,,29%,66%,5%,+4.0,+5.0,68,32,103,11,91,0,341,21,27
2003-04,29,POR,NBA,PF,45,1675,,,42%,57%,2%,-1.5,+0.1,48,25,66,8,68,0,245,17,14
2003-04,29,ATL,NBA,PF,1,42,,,,54%,46%,+0.1,+4.9,3,0,0,0,2,0,6,1,1
2003-04,29,DET,NBA,PF,22,673,,,,90%,10%,+18.0,+13.8,17,7,37,3,21,0,90,3,12
2004-05,30,DET,NBA,PF,79,2687,,,,68%,32%,+7.5,+8.8,75,32,144,14,87,0,307,18,34
2005-06,31,DET,NBA,PF,80,2780,,,,74%,26%,+12.4,+14.4,55,20,152,4,75,14,403,13,16
2006-07,32,DET,NBA,C,75,2419,,,,9%,91%,+4.2,-1.2,46,25,138,10,65,11,281,13,19
2007-08,33,DET,NBA,C,77,2346,,,,2%,98%,+10.5,+4.6,41,19,139,16,73,7,299,13,15
2008-09,34,DET,NBA,C,66,2123,,,,13%,87%,+1.6,+4.4,25,18,132,11,42,4,193,6,11
2009-10,35,BOS,NBA,C,79,1780,,,,18%,82%,+1.3,-5.0,29,18,140,14,49,5,178,12,19
2012-13,38,NYK,NBA,C,21,296,,,,21%,79%,+2.6,-2.0,2,5,33,2,5,1,14,0,6
Career,,,NBA,,775,25408,,,3%,57%,40%,+6.2,+6.3,562,303,1339,119,866,42,3133,181,249
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DET,NBA,,399,13028,,,,39%,61%,+8.1,+6.9,259,121,742,58,363,36,1573,66,107
4 seasons,,POR,NBA,,275,10262,,,8%,87%,5%,+4.9,+7.5,269,159,424,45,447,0,1362,102,116
1 season,,BOS,NBA,,79,1780,,,,18%,82%,+1.3,-5.0,29,18,140,14,49,5,178,12,19
1 season,,NYK,NBA,,21,296,,,,21%,79%,+2.6,-2.0,2,5,33,2,5,1,14,0,6
1 season,,ATL,NBA,,1,42,,,,54%,46%,+0.1,+4.9,3,0,0,0,2,0,6,1,1
