Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,24,HOU,NBA,PG,41,713,15.4,0.551,0.508,0.217,7.2,10.1,8.7,24.2,2.6,2.2,17.5,15.4,NA,1.4,0.8,2.2,0.148,NA,1.7,2.1,3.8,1
2013-14,25,HOU,NBA,PG,56,1751,12.4,0.545,0.53,0.212,4.9,7.4,6.2,12.8,2.2,1,11.2,14.8,NA,2.7,1.6,4.2,0.116,NA,-0.3,0.9,0.6,1.2
2014-15,26,HOU,NBA,PG,56,1727,11.3,0.509,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1,12.9,16.1,NA,1.7,1.8,3.5,0.096,NA,-0.4,0.5,0.1,0.9
2015-16,27,HOU,NBA,PG,71,2041,13,0.553,0.522,0.148,3.9,9.6,6.8,17.9,2.3,1.1,12.6,15.3,NA,3.1,1.3,4.4,0.102,NA,0,0.1,0.2,1.1
2016-17,28,HOU,NBA,SG,67,2058,13,0.546,0.53,0.175,5,15.8,10.4,18.8,2.3,1,14.6,14.1,NA,2.9,2.4,5.3,0.123,NA,-0.2,1.4,1.1,1.6
2017-18,29,LAC,NBA,SG,11,334,12.4,0.53,0.504,0.143,5.3,9.4,7.4,13.8,2.8,1.3,16.5,19.6,NA,0.1,0.3,0.4,0.056,NA,-0.3,0.8,0.5,0.2
2018-19,30,LAC,NBA,PG,78,2137,11.8,0.561,0.591,0.258,3.9,15,9.6,18.4,1.5,1.6,13.8,12.2,NA,2.8,2,4.8,0.108,NA,-0.3,1.2,0.9,1.5
2019-20,31,LAC,NBA,PG,48,1299,12.3,0.554,0.609,0.126,4.6,15.7,10.3,18.2,1.9,1.7,15.7,13,NA,1.4,2,3.4,0.126,NA,-0.5,2.6,2.1,1.3
Career,NA,,NBA,,428,12060,12.5,0.544,0.556,0.174,4.6,12.2,8.4,17.6,2,1.3,13.7,14.5,NA,16.1,12.1,28.2,0.112,NA,-0.1,1.1,0.9,9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,291,8290,12.7,0.54,0.544,0.165,4.8,11,7.9,17.5,2.2,1.1,13.3,15.1,NA,11.7,7.8,19.6,0.113,NA,0,0.8,0.8,5.9
3 seasons,NA,LAC,NBA,,137,3770,12,0.555,0.586,0.197,4.3,14.8,9.7,17.9,1.7,1.6,14.8,13.1,NA,4.3,4.3,8.6,0.11,NA,-0.4,1.6,1.3,3.1
