Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,23,TRI,NBA,NA,56,NA,NA,NA,NA,0.327,NA,NA,0.693,NA,NA,NA,NA
Career,NA,,NBA,NA,56,NA,NA,NA,NA,0.327,NA,NA,0.693,NA,NA,NA,NA
