Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,ROC,NBA,SF,71,NA,1759,257,637,0.403,122,183,0.667,351,108,141,636
1957-58,23,CIN,NBA,SF,71,NA,1032,150,397,0.378,95,151,0.629,254,52,134,395
1958-59,24,CIN,NBA,PF,72,NA,1674,305,813,0.375,156,227,0.687,385,124,162,766
1959-60,25,TOT,NBA,SF,77,NA,1833,292,728,0.401,129,202,0.639,461,118,211,713
1959-60,25,CIN,NBA,,52,NA,1111,217,531,0.409,84,122,0.689,341,84,143,518
1959-60,25,STL,NBA,SF,25,NA,722,75,197,0.381,45,80,0.563,120,34,68,195
1960-61,26,STL,NBA,SF,29,NA,254,47,96,0.49,16,31,0.516,68,19,31,110
1961-62,27,CHP,NBA,PF,45,NA,614,83,225,0.369,39,59,0.661,155,31,89,205
1962-63,28,CIN,NBA,SF,48,NA,457,60,158,0.38,10,16,0.625,96,26,67,130
Career,NA,,NBA,,413,NA,7623,1194,3054,0.391,567,869,0.652,1770,478,835,2955
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"ROC,CIN",NBA,,314,NA,6033,989,2536,0.39,467,699,0.668,1427,394,647,2445
2 seasons,NA,STL,NBA,,54,NA,976,122,293,0.416,61,111,0.55,188,53,99,305
1 season,NA,CHP,NBA,,45,NA,614,83,225,0.369,39,59,0.661,155,31,89,205
