,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1957-58,23,CIN,NBA,,3,,1,4,,0,6,7
1959-60,25,TOT,NBA,,5,12,5,6,,,5,13
1959-60,25,STL,NBA,,5,12,5,6,,,5,13
1960-61,26,STL,NBA,,1,7,0,0,3,1,2,2
1962-63,28,CIN,NBA,,5,,1,2,,,4,11
Career,,,,,5,,5,6,,,6,13
2 Seasons,,STL,NBA,,5,12,5,6,,,5,13
2 Seasons,,CIN,NBA,,5,,1,4,,,6,11
