,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1966-67,18,UNC,12,,126,256,,,38,67,,171,,,,,,290,.492,,.567,,24.2,14.3,
1967-68,19,UNC,32,,234,490,,,94,141,,191,,,,,,562,.478,,.667,,17.6,6.0,
1968-69,20,UNC,32,,290,577,,,134,191,,226,,,,,,714,.503,,.702,,22.3,7.1,
1969-70,21,UNC,27,,281,611,,,169,215,,232,,,,,,731,.460,,.786,,27.1,8.6,
Career,,,91,,805,1678,,,397,547,,649,,,,,,2007,.480,,.726,,22.1,7.1,
