,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1981-82,22,NJN,NBA,,10,,1,,,,8,8,,,,,,,,,24,
1982-83,23,NJN,NBA,,14,29,1,,14,,12,12,,,,,,,,,31,
1983-84,24,NJN,NBA,,14,22,2,2,14,22,10,10,7,10,13,10,6,2,7,6,31,24.8
1984-85,25,NJN,NBA,,12,21,0,2,12,21,9,9,4,6,9,6,5,3,7,5,28,20.4
1985-86,26,NJN,NBA,,17,25,1,3,17,25,10,12,6,10,14,8,4,2,7,6,34,25.8
1986-87,27,NJN,NBA,,10,24,2,5,9,24,5,6,4,7,10,6,3,2,5,6,22,20.8
1987-88,28,PHI,NBA,,8,16,3,4,8,16,5,6,5,8,11,7,3,3,5,6,17,16.7
1988-89,29,SAS,NBA,,8,15,2,5,8,15,5,5,5,7,8,5,2,2,5,6,20,16.4
1991-92,32,WSB,NBA,,4,10,1,2,4,8,5,6,1,5,6,2,2,0,1,3,11,9.0
Career,,,,,17,,3,,,,12,12,,,,,,,,,34,
6 Seasons,,NJN,NBA,,17,,2,,,,12,12,,,,,,,,,34,
1 Season,,PHI,NBA,,8,16,3,4,8,16,5,6,5,8,11,7,3,3,5,6,17,16.7
1 Season,,SAS,NBA,,8,15,2,5,8,15,5,5,5,7,8,5,2,2,5,6,20,16.4
1 Season,,WSB,NBA,,4,10,1,2,4,8,5,6,1,5,6,2,2,0,1,3,11,9.0
