,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1995-96,19,SWTEXAS,26,340,31,70,1,1,19,39,,108,19,9,17,24,65,82,.443,1.000,.487,13.1,3.2,4.2,0.7
1996-97,20,SWTEXAS,29,637,87,170,3,3,71,110,,222,25,23,38,54,91,248,.512,1.000,.645,22.0,8.6,7.7,0.9
1997-98,21,SWTEXAS,28,816,140,263,0,0,77,126,,285,44,37,29,61,102,357,.532,,.611,29.1,12.8,10.2,1.6
1998-99,22,SWTEXAS,28,787,142,285,0,0,113,163,,316,43,30,27,57,85,397,.498,,.693,28.1,14.2,11.3,1.5
Career,,,111,2580,400,788,4,4,280,438,,931,131,99,111,196,343,1084,.508,1.000,.639,23.2,9.8,8.4,1.2
