,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,IND,NBA,C,4,52,.444,5.3,1.000,.556,.222,.111,.111,.000,.444,.600,.500,.000,.000,,.750,.222,2,,,,0,0
2001-02,25,IND,NBA,C,5,78,.538,12.2,.692,.462,.077,.077,.077,.308,.556,.833,.000,.000,.000,.500,.400,.154,2,.500,.250,1.000,0,0
2002-03,26,IND,NBA,C,6,38,.545,5.5,1.000,.727,.000,.091,.182,.000,.545,.750,,.000,.000,,.500,.364,4,,,,0,0
2003-04,27,IND,NBA,C,16,307,.581,5.1,.977,.721,.070,.070,.116,.023,.595,.742,.333,.000,.200,.000,.720,.093,4,,.000,,0,0
2004-05,28,IND,NBA,C,13,245,.596,3.8,1.000,.750,.096,.038,.115,.000,.596,.718,.200,.000,.333,,.613,.096,5,,,,0,0
2005-06,29,IND,NBA,C,4,80,.364,4.5,1.000,.727,.000,.182,.091,.000,.364,.500,,.000,.000,,.500,.000,0,,,,0,0
2010-11,34,IND,NBA,C,5,93,.583,7.6,1.000,.417,.250,.083,.250,.000,.583,.600,.333,1.000,.667,,.857,.000,0,,,,0,0
Career,,,NBA,,53,893,.556,5.5,.967,.675,.093,.073,.126,.033,.562,.706,.286,.091,.263,.400,.646,.113,17,.500,.200,1.000,0,0
