Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,19,ORL,NBA,C,59,2,664,5.4,13.9,0.389,0,0,NA,5.4,13.9,0.389,4.6,7.2,0.644,5.5,8.4,13.8,1,1.7,1,2.7,6.9,15.4,NA,96,108
2004-05,20,MIL,NBA,C,74,4,1397,6.1,13.4,0.452,0,0,0,6.1,13.4,0.453,5.2,7,0.746,5,9.3,14.3,2.3,1.7,1.3,2.6,6.3,17.3,NA,109,107
2005-06,21,ATL,NBA,C,78,78,2452,6.6,14.7,0.451,0,0,0,6.6,14.7,0.452,6.4,8.7,0.735,5.7,7.6,13.3,2.8,1.9,0.8,3.9,6.2,19.7,NA,106,110
2006-07,22,ATL,NBA,C,72,47,2026,7.7,16.2,0.474,0,0,0,7.7,16.1,0.475,7.7,9.8,0.786,5.2,7.9,13.2,2.8,2,0.9,4.3,7,23,NA,108,106
2007-08,23,ATL,NBA,C,62,5,944,6,13.7,0.437,0,0.2,0,6,13.5,0.442,6,8.5,0.706,5,8.9,13.8,2,1.3,0.7,3.9,7.8,18,NA,101,108
2008-09,24,ATL,NBA,C,77,26,1473,5.8,11.6,0.497,0,0.1,0,5.8,11.5,0.502,5.9,8.4,0.709,6.3,9.6,15.9,2.1,1.3,0.9,3.3,7.6,17.5,NA,113,106
2009-10,25,ATL,NBA,C,78,1,1089,5.9,12,0.488,0,0.2,0,5.9,11.8,0.496,4.5,7,0.65,5.7,8.6,14.3,2.1,1.8,1.5,2.8,9.1,16.3,NA,110,104
2010-11,26,ATL,NBA,C,79,7,1244,4.6,10,0.461,0,0,NA,4.6,10,0.461,5.8,7.7,0.754,5.1,9.2,14.4,2.5,1.5,1,3,7.9,15.1,NA,111,105
2011-12,27,ATL,NBA,C,58,44,1640,5.5,11,0.499,0,0,NA,5.5,11,0.499,3.8,5.1,0.741,5,9.8,14.8,2.6,1.8,0.9,2.6,5.6,14.8,NA,111,99
2012-13,28,ATL,NBA,C,52,15,1134,5.2,11,0.473,0,0.1,0,5.2,10.9,0.479,3.6,4.7,0.757,6,9.3,15.4,3.6,1.6,0.5,3.2,5.8,14,NA,108,104
2013-14,29,MIL,NBA,C,53,43,1325,5.9,13.8,0.427,0,0,0,5.9,13.7,0.428,4.3,5.1,0.846,5.6,7.6,13.1,5.4,1.8,0.6,3.6,4.9,16.1,NA,105,111
2014-15,30,MIL,NBA,C,73,45,1730,7.1,15.6,0.454,0,0.1,0,7.1,15.5,0.456,3.7,4.7,0.788,5.8,8.9,14.7,5.2,2.4,0.6,3.9,5,17.9,NA,103,100
2015-16,31,DAL,NBA,C,76,69,2004,5.6,11.9,0.466,0,0.1,0,5.6,11.9,0.469,5.4,7,0.768,6.3,11.9,18.2,3.3,1.6,0.6,3,4.6,16.5,NA,113,104
2016-17,32,GSW,NBA,C,70,70,1268,6.2,11.6,0.534,0,0.1,0,6.2,11.6,0.538,3.7,4.8,0.778,5.3,10.2,15.6,5,2.2,1.3,3.3,6.3,16.2,NA,118,101
2017-18,33,GSW,NBA,C,69,57,972,7.4,13.1,0.564,0,0,0,7.4,13,0.567,3.7,4.6,0.806,4.4,11.5,15.9,5.4,1.9,0.8,3.6,6,18.5,NA,117,105
2018-19,34,DET,NBA,C,68,3,878,4.8,10.8,0.44,0,0.2,0,4.8,10.6,0.45,5.4,7,0.782,5.6,9.3,14.9,5.1,1.7,1,3.2,8.5,15,NA,114,107
Career,NA,,NBA,,1098,516,22240,6.1,13,0.469,0,0.1,0,6.1,12.9,0.472,5.1,6.8,0.751,5.5,9.2,14.8,3.3,1.8,0.9,3.4,6.4,17.3,NA,109,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,ATL,NBA,,556,223,12002,6.1,12.9,0.471,0,0.1,0,6.1,12.8,0.473,5.7,7.7,0.737,5.5,8.7,14.2,2.6,1.7,0.9,3.5,7,17.8,NA,108,106
3 seasons,NA,MIL,NBA,,200,92,4452,6.4,14.4,0.446,0,0.1,0,6.4,14.3,0.447,4.4,5.5,0.787,5.5,8.7,14.1,4.4,2,0.8,3.4,5.4,17.2,NA,105,106
2 seasons,NA,GSW,NBA,,139,127,2240,6.7,12.3,0.548,0,0.1,0,6.7,12.2,0.551,3.7,4.7,0.79,4.9,10.8,15.7,5.2,2.1,1.1,3.4,6.2,17.2,NA,117,103
1 season,NA,DAL,NBA,,76,69,2004,5.6,11.9,0.466,0,0.1,0,5.6,11.9,0.469,5.4,7,0.768,6.3,11.9,18.2,3.3,1.6,0.6,3,4.6,16.5,NA,113,104
1 season,NA,DET,NBA,,68,3,878,4.8,10.8,0.44,0,0.2,0,4.8,10.6,0.45,5.4,7,0.782,5.6,9.3,14.9,5.1,1.7,1,3.2,8.5,15,NA,114,107
1 season,NA,ORL,NBA,,59,2,664,5.4,13.9,0.389,0,0,NA,5.4,13.9,0.389,4.6,7.2,0.644,5.5,8.4,13.8,1,1.7,1,2.7,6.9,15.4,NA,96,108
