Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1983-84,23,IND,NBA,C,78,1040,10.4,0.532,0.004,0.214,6.8,17.3,12.1,7.7,1.1,4.6,20,12.9,NA,-0.1,1.5,1.3,0.062,NA,-3.7,1.8,-1.9,0
1984-85,24,IND,NBA,C,62,703,8.5,0.469,0.005,0.263,8.5,17.1,12.8,5.6,1,3.5,20.6,14.9,NA,-0.6,0.9,0.2,0.015,NA,-4.5,0.7,-3.8,-0.3
1985-86,25,HOU,NBA,C,43,156,3.2,0.324,0.026,0.154,10.3,9.1,9.7,5.9,1.2,3.6,20.9,13.2,NA,-0.3,0.1,-0.2,-0.051,NA,-6.6,-0.4,-7.1,-0.2
1986-87,26,CHI,NBA,C,44,534,6.5,0.438,0.011,0.097,7.9,10.6,9.2,5.3,0.9,3.5,14.2,8.9,NA,0,0.6,0.5,0.049,NA,-4.4,1.2,-3.2,-0.2
1987-88,27,CHI,NBA,C,22,114,4.2,0.301,0.034,0.069,9.1,19,14.1,1.1,0.9,7.9,16.7,13.5,NA,-0.3,0.2,0,-0.021,NA,-9.5,1.1,-8.4,-0.2
Career,NA,,NBA,,249,2547,8.3,0.473,0.008,0.2,7.8,15.4,11.6,6.2,1,4.1,19.3,12.7,NA,-1.4,3.3,1.9,0.036,NA,-4.5,1.2,-3.3,-0.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,IND,NBA,,140,1743,9.6,0.504,0.005,0.236,7.5,17.2,12.3,6.8,1.1,4.1,20.3,13.7,NA,-0.8,2.4,1.6,0.043,NA,-4,1.4,-2.7,-0.3
2 seasons,NA,CHI,NBA,,66,648,6.1,0.406,0.016,0.09,8.1,12.1,10.1,4.6,0.9,4.3,14.8,9.7,NA,-0.3,0.8,0.5,0.037,NA,-5.3,1.2,-4.1,-0.3
1 season,NA,HOU,NBA,,43,156,3.2,0.324,0.026,0.154,10.3,9.1,9.7,5.9,1.2,3.6,20.9,13.2,NA,-0.3,0.1,-0.2,-0.051,NA,-6.6,-0.4,-7.1,-0.2
