Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1968-69,22,CIN,NBA,SF,56,497,8.7,0.43,0.342,NA,NA,NA,9.6,NA,NA,NA,-0.3,0.1,-0.2,-0.019,NA,NA,NA,NA,NA
1969-70,23,CIN,NBA,SF,74,2077,12.4,0.485,0.237,NA,NA,NA,7.1,NA,NA,NA,0.8,1.3,2.1,0.048,NA,NA,NA,NA,NA
1970-71,24,TOT,NBA,SF,67,909,9.6,0.445,0.288,NA,NA,7.5,8.9,NA,NA,NA,-0.4,0.8,0.4,0.022,NA,NA,NA,NA,NA
1970-71,24,CIN,NBA,SF,1,21,5.1,0.376,0.375,NA,NA,8.6,0,NA,NA,NA,0,0,0,-0.076,NA,NA,NA,NA,NA
1970-71,24,PHI,NBA,SF,66,888,9.7,0.447,0.286,NA,NA,7.4,9.2,NA,NA,NA,-0.3,0.8,0.5,0.024,NA,NA,NA,NA,NA
1971-72,25,PHI,NBA,SF,74,1699,12.2,0.466,0.29,NA,NA,7.3,7.6,NA,NA,NA,0,1.1,1.1,0.031,NA,NA,NA,NA,NA
1972-73,26,DET,NBA,SF,63,1460,8.1,0.411,0.139,NA,NA,6.1,8.5,NA,NA,NA,-1.8,0.9,-0.9,-0.031,NA,NA,NA,NA,NA
1973-74,27,CLE,NBA,SF,58,649,12.1,0.44,0.222,6.4,10.9,8.5,13.8,1.4,0.5,NA,0,0.4,0.3,0.026,NA,-1.9,-1.2,-3,-0.2
1974-75,28,CLE,NBA,SF,73,1136,11.5,0.446,0.186,5.2,5.1,5.1,13.6,0.9,0.1,NA,0,0.4,0.4,0.017,NA,-2,-2,-4,-0.6
1976-77,30,BUF,NBA,SF,59,689,7.7,0.428,0.178,4.8,6.3,5.6,9.8,1,0,NA,-0.4,0.2,-0.2,-0.017,NA,-4.2,-1.7,-5.9,-0.7
Career,NA,,NBA,,524,9116,10.7,0.452,0.231,5.4,6.9,6.6,9.2,1.1,0.2,NA,-2.2,5.1,2.9,0.016,NA,-2.6,-1.7,-4.3,-1.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,140,2587,11.4,0.46,0.289,NA,NA,7.4,8.1,NA,NA,NA,-0.3,1.9,1.6,0.029,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,131,1785,11.7,0.444,0.199,5.7,7.2,6.4,13.7,1.1,0.2,NA,0,0.8,0.7,0.02,NA,-2,-1.7,-3.7,-0.8
3 seasons,NA,CIN,NBA,,131,2595,11.6,0.475,0.254,NA,NA,8.6,7.5,NA,NA,NA,0.4,1.4,1.8,0.034,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,63,1460,8.1,0.411,0.139,NA,NA,6.1,8.5,NA,NA,NA,-1.8,0.9,-0.9,-0.031,NA,NA,NA,NA,NA
1 season,NA,BUF,NBA,,59,689,7.7,0.428,0.178,4.8,6.3,5.6,9.8,1,0,NA,-0.4,0.2,-0.2,-0.017,NA,-4.2,-1.7,-5.9,-0.7
