Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,CIN,NBA,SF,56,,8.9,1.3,3.4,.383,0.8,1.2,.652,,,1.1,0.6,,,0.9,3.4
1969-70,23,CIN,NBA,SF,74,,28.1,6.2,13.9,.449,2.4,3.3,.724,,,4.2,1.4,,,2.8,14.8
1970-71,24,TOT,NBA,SF,67,,13.6,2.2,5.5,.402,1.1,1.6,.689,,,2.3,0.9,,,1.7,5.5
1970-71,24,CIN,NBA,SF,1,,21.0,3.0,8.0,.375,1.0,3.0,.333,,,4.0,0.0,,,2.0,7.0
1970-71,24,PHI,NBA,SF,66,,13.5,2.2,5.5,.403,1.1,1.6,.699,,,2.2,0.9,,,1.7,5.5
1971-72,25,PHI,NBA,SF,74,,23.0,4.7,11.3,.415,2.5,3.3,.761,,,3.7,1.2,,,2.5,11.9
1972-73,26,DET,NBA,SF,63,,23.2,3.9,10.0,.388,1.0,1.4,.701,,,2.9,1.5,,,2.4,8.7
1973-74,27,CLE,NBA,SF,58,,11.2,1.9,5.0,.389,0.9,1.1,.844,0.7,1.1,1.9,1.1,0.3,0.1,1.4,4.8
1974-75,28,CLE,NBA,SF,73,,15.6,3.0,7.1,.417,0.9,1.3,.711,0.8,0.7,1.5,1.4,0.3,0.0,1.8,6.9
1975-76,29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1976-77,30,BUF,NBA,SF,59,,11.7,1.7,4.2,.401,0.5,0.7,.682,0.6,0.7,1.3,0.8,0.3,0.0,1.6,3.9
Career,NA,,NBA,,524,,17.4,3.2,7.8,.414,1.3,1.8,.727,0.7,0.9,2.4,1.1,0.3,0.0,1.9,7.8
,NA,,,,,,,,,,,,,,,,,,,,
2 seasons,NA,PHI,NBA,,140,,18.5,3.5,8.6,.411,1.8,2.5,.743,,,3.0,1.1,,,2.1,8.9
2 seasons,NA,CLE,NBA,,131,,13.6,2.5,6.2,.407,0.9,1.2,.764,0.8,0.9,1.7,1.3,0.3,0.1,1.6,6.0
3 seasons,NA,CIN,NBA,,131,,19.8,4.1,9.4,.438,1.7,2.4,.705,,,2.9,1.1,,,2.0,9.9
1 season,NA,DET,NBA,,63,,23.2,3.9,10.0,.388,1.0,1.4,.701,,,2.9,1.5,,,2.4,8.7
1 season,NA,BUF,NBA,,59,,11.7,1.7,4.2,.401,0.5,0.7,.682,0.6,0.7,1.3,0.8,0.3,0.0,1.6,3.9
