Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,23,PHW,NBA,C,9,415,27,0.498,0.437,NA,NA,NA,7.1,NA,1.2,0.9,2.1,0.241
1960-61,24,PHW,NBA,C,3,144,26.7,0.492,0.396,NA,NA,NA,8.1,NA,0.4,0.3,0.7,0.239
1961-62,25,PHW,NBA,C,12,576,29.7,0.508,0.435,NA,NA,NA,12.1,NA,1.7,1.4,3.1,0.26
1963-64,27,SFW,NBA,C,12,558,31.3,0.543,0.432,NA,NA,NA,12.5,NA,2.3,1.5,3.8,0.323
1964-65,28,PHI,NBA,C,11,536,27.1,0.552,0.586,NA,NA,NA,14.2,NA,1.7,0.8,2.5,0.222
1965-66,29,PHI,NBA,C,5,240,26,0.5,0.618,NA,NA,NA,11.2,NA,0.3,0.6,1,0.193
1966-67,30,PHI,NBA,C,15,718,25.3,0.546,0.702,NA,NA,NA,23.9,NA,1.8,2,3.8,0.253
1967-68,31,PHI,NBA,C,13,631,22.7,0.511,0.681,NA,NA,NA,19.6,NA,0.9,1.6,2.5,0.191
1968-69,32,LAL,NBA,C,18,832,18.3,0.518,0.841,NA,NA,NA,7.8,NA,1.1,1.9,3.1,0.177
1969-70,33,LAL,NBA,C,18,851,20.3,0.528,0.701,NA,NA,NA,13,NA,1.4,1,2.5,0.14
1970-71,34,LAL,NBA,C,12,554,19.1,0.479,0.519,NA,NA,21.3,14.1,NA,0.4,0.4,0.8,0.07
1971-72,35,LAL,NBA,C,15,703,17.8,0.562,0.859,NA,NA,20.2,9.6,NA,1.2,1.8,3,0.205
1972-73,36,LAL,NBA,C,17,801,16.7,0.556,0.845,NA,NA,21.7,9.7,NA,1.1,1.6,2.7,0.162
Career,NA,,NBA,,160,7559,22.7,0.524,0.596,NA,NA,21.1,12.9,NA,15.7,15.8,31.5,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,80,3741,18.5,0.526,0.734,NA,NA,21.1,10.7,NA,5.3,6.8,12.1,0.155
4 seasons,NA,PHI,NBA,,44,2125,25.1,0.531,0.651,NA,NA,NA,18.7,NA,4.8,5,9.7,0.22
4 seasons,NA,"PHW,SFW",NBA,,36,1693,29.3,0.515,0.431,NA,NA,NA,10.7,NA,5.6,4,9.7,0.274
