Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,PHW,NBA,C,9,NA,46.1,13.9,28,0.496,5.4,12.2,0.445,25.8,2.1,1.9,33.2
1960-61,24,PHW,NBA,C,3,NA,48,15,32,0.469,7,12.7,0.553,23,2,3.3,37
1961-62,25,PHW,NBA,C,12,NA,48,13.5,28.9,0.467,8,12.6,0.636,26.6,3.1,2.3,35
1963-64,27,SFW,NBA,C,12,NA,46.5,14.6,26.8,0.543,5.5,11.6,0.475,25.2,3.3,2.3,34.7
1964-65,28,PHI,NBA,C,11,NA,48.7,11.2,21.1,0.53,6.9,12.4,0.559,27.2,4.4,2.6,29.3
1965-66,29,PHI,NBA,C,5,NA,48,11.2,22,0.509,5.6,13.6,0.412,30.2,3,2,28
1966-67,30,PHI,NBA,C,15,NA,47.9,8.8,15.2,0.579,4.1,10.7,0.388,29.1,9,2.5,21.7
1967-68,31,PHI,NBA,C,13,NA,48.5,9.5,17.8,0.534,4.6,12.2,0.38,24.7,6.5,2.2,23.7
1968-69,32,LAL,NBA,C,18,NA,46.2,5.3,9.8,0.545,3.2,8.2,0.392,24.7,2.6,3.1,13.9
1969-70,33,LAL,NBA,C,18,NA,47.3,8.8,16,0.549,4.6,11.2,0.406,22.2,4.5,2.3,22.1
1970-71,34,LAL,NBA,C,12,NA,46.2,7.1,15.6,0.455,4.2,8.1,0.515,20.2,4.4,2.8,18.3
1971-72,35,LAL,NBA,C,15,NA,46.9,5.3,9.5,0.563,4,8.1,0.492,21,3.3,3.1,14.7
1972-73,36,LAL,NBA,C,17,NA,47.1,3.8,6.8,0.552,2.9,5.8,0.5,22.5,3.5,2.8,10.4
Career,NA,,NBA,,160,NA,47.2,8.9,17.1,0.522,4.7,10.2,0.465,24.5,4.2,2.6,22.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,80,NA,46.8,6,11.4,0.531,3.7,8.3,0.448,22.3,3.6,2.8,15.8
4 seasons,NA,PHI,NBA,,44,NA,48.3,9.9,18.2,0.542,5.1,11.9,0.433,27.5,6.4,2.4,24.9
4 seasons,NA,"PHW,SFW",NBA,,36,NA,47,14.1,28.3,0.499,6.4,12.2,0.53,25.6,2.8,2.3,34.6
