Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,23,PHW,NBA,C,72,3338,28,0.493,0.429,NA,NA,NA,NA,NA,9,8,17,0.245
1960-61,24,PHW,NBA,C,79,3773,27.8,0.519,0.429,NA,NA,NA,NA,NA,12.3,6.5,18.8,0.24
1961-62,25,PHW,NBA,C,80,3882,31.7,0.536,0.431,NA,NA,NA,NA,NA,17.1,6,23.1,0.286
1962-63,26,SFW,NBA,C,80,3806,31.8,0.55,0.402,NA,NA,NA,NA,NA,16,5,20.9,0.264
1963-64,27,SFW,NBA,C,80,3689,31.6,0.537,0.442,NA,NA,NA,NA,NA,14.4,10.6,25,0.325
1964-65,28,TOT,NBA,C,73,3301,28.6,0.513,0.422,NA,NA,NA,13.8,NA,9.6,5.5,15.1,0.219
1964-65,28,SFW,NBA,C,38,1743,29.8,0.495,0.392,NA,NA,NA,13.6,NA,4.3,3.2,7.5,0.208
1964-65,28,PHI,NBA,C,35,1558,27.3,0.54,0.47,NA,NA,NA,14.1,NA,5.3,2.3,7.6,0.233
1965-66,29,PHI,NBA,C,79,3737,28.3,0.547,0.49,NA,NA,NA,16.8,NA,12.9,8.5,21.4,0.275
1966-67,30,PHI,NBA,C,81,3682,26.5,0.637,0.761,NA,NA,NA,21.7,NA,14.8,7,21.9,0.285
1967-68,31,PHI,NBA,C,82,3836,24.7,0.557,0.677,NA,NA,NA,23.2,NA,9.7,10.7,20.4,0.255
1968-69,32,LAL,NBA,C,81,3669,21.9,0.564,0.78,NA,NA,NA,13.8,NA,9.4,5.3,14.7,0.192
1969-70,33,LAL,NBA,C,12,505,24.8,0.554,0.692,NA,NA,NA,14.5,NA,1.4,1,2.3,0.221
1970-71,34,LAL,NBA,C,82,3630,20.3,0.558,0.546,NA,NA,18.4,12.7,NA,8.2,4.5,12.6,0.167
1971-72,35,LAL,NBA,C,82,3469,18.5,0.61,0.686,NA,NA,20.1,11.2,NA,7.9,7.9,15.8,0.219
1972-73,36,LAL,NBA,C,82,3542,19.1,0.689,0.776,NA,NA,19.6,12.5,NA,10.7,7.5,18.2,0.247
Career,NA,,NBA,,1045,47859,26.1,0.547,0.505,NA,NA,19.4,15.8,NA,153.3,93.9,247.3,0.248
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"PHW,SFW",NBA,,429,20231,30.2,0.525,0.423,NA,NA,NA,13.6,NA,73.1,39.3,112.4,0.267
5 seasons,NA,LAL,NBA,,339,14815,20.2,0.59,0.682,NA,NA,19.4,12.6,NA,37.5,26.1,63.6,0.206
4 seasons,NA,PHI,NBA,,277,12813,26.6,0.57,0.594,NA,NA,NA,19.8,NA,42.7,28.6,71.2,0.267
