Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1984-85,23,POR,NBA,C,76,62,2216,6.3,11.7,0.537,0,0,NA,6.3,11.7,0.537,3.3,4.7,0.711,4.3,9.4,13.7,4.5,1.2,4.2,3.6,5.8,15.9,NA,110,103
1985-86,24,POR,NBA,C,38,34,1132,6.8,14,0.484,0,0,NA,6.8,14,0.484,4.6,6.5,0.708,3.8,9.5,13.3,4,0.9,3.9,3.6,5.8,18.2,NA,106,105
1986-87,25,POR,NBA,C,5,5,163,8.4,18.5,0.455,0,0,NA,8.4,18.5,0.455,5.6,8.4,0.667,3.9,5.3,9.3,2.5,0.3,2.8,4.2,5.3,22.4,NA,99,110
1988-89,27,POR,NBA,C,20,0,412,7.7,17.2,0.451,0.6,0.8,0.714,7.2,16.4,0.438,3.1,5.5,0.571,4,7.8,11.9,4,0.8,3.7,3.7,4.8,19.2,NA,100,106
1989-90,28,NJN,NBA,C,68,54,2207,7.6,18.3,0.416,0.2,0.7,0.323,7.4,17.6,0.42,6.4,8.3,0.776,4.5,10.6,15.1,2,0.8,2.7,2.7,4.6,21.9,NA,107,106
1990-91,29,NJN,NBA,C,62,51,1916,7.9,18.2,0.434,0.1,0.6,0.182,7.8,17.7,0.442,4.3,5.8,0.732,4.4,7.7,12.1,3.7,1.1,2.3,3.6,4.4,20.2,NA,101,107
1991-92,30,NJN,NBA,C,71,61,2179,9.5,21.3,0.445,0.2,0.6,0.32,9.3,20.7,0.448,4.8,6.3,0.757,4.6,8.4,13,4.2,0.9,2.7,3.4,4.8,23.9,NA,107,108
1992-93,31,NJN,NBA,C,79,65,2092,6.9,15.2,0.45,0,0.1,0.333,6.8,15.1,0.451,3.4,4.3,0.779,3.8,9.5,13.3,3,0.8,3.1,2.9,5.4,17.1,NA,104,103
1993-94,32,LAL,NBA,C,25,7,556,6.8,15.6,0.436,0.1,0.4,0.25,6.7,15.2,0.44,6.5,7.5,0.867,2.4,9.4,11.8,4.3,0.4,2.5,3.9,5.9,20.2,NA,104,108
1994-95,33,LAL,NBA,C,67,10,1225,4.9,11,0.442,0.1,0.5,0.182,4.8,10.5,0.453,2.8,3.7,0.764,3,8.9,11.9,4.9,0.9,3.3,3.7,7.5,12.6,NA,97,107
Career,NA,,NBA,,511,349,14098,7.3,16.1,0.452,0.1,0.4,0.302,7.2,15.7,0.456,4.4,5.9,0.748,4.1,9.1,13.2,3.7,0.9,3.1,3.4,5.3,19.1,NA,105,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NJN,NBA,,280,231,8394,8,18.3,0.436,0.1,0.5,0.286,7.8,17.8,0.44,4.8,6.2,0.762,4.3,9.1,13.4,3.2,0.9,2.7,3.1,4.8,20.9,NA,105,106
4 seasons,NA,POR,NBA,,139,101,3923,6.7,13.2,0.504,0.1,0.1,0.714,6.6,13.1,0.503,3.8,5.5,0.692,4.1,9.1,13.2,4.2,1,4,3.6,5.7,17.2,NA,107,104
2 seasons,NA,LAL,NBA,,92,17,1781,5.5,12.4,0.44,0.1,0.4,0.2,5.4,12,0.448,4,4.9,0.814,2.8,9.1,11.9,4.7,0.7,3.1,3.8,7,15,NA,100,108
