Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,23,POR,NBA,C,9,9,259,26,59,0.441,0,0,NA,26,59,0.441,0.441,14,25,0.56,16,60,76,21,4,21,12,36,66
1988-89,27,POR,NBA,C,3,1,67,12,28,0.429,1,2,0.5,11,26,0.423,0.446,6,8,0.75,10,10,20,3,0,7,3,8,31
1991-92,30,NJN,NBA,C,4,4,112,14,33,0.424,1,2,0.5,13,31,0.419,0.439,8,12,0.667,8,11,19,9,3,3,5,19,37
1992-93,31,NJN,NBA,C,3,3,71,4,9,0.444,0,0,NA,4,9,0.444,0.444,2,2,1,2,10,12,2,6,1,4,9,10
1994-95,33,LAL,NBA,C,10,0,135,8,30,0.267,0,0,NA,8,30,0.267,0.267,5,5,1,13,20,33,3,1,9,6,25,21
Career,NA,,NBA,,29,17,644,64,159,0.403,2,4,0.5,62,155,0.4,0.409,35,52,0.673,49,111,160,38,14,41,30,97,165
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,12,10,326,38,87,0.437,1,2,0.5,37,85,0.435,0.443,20,33,0.606,26,70,96,24,4,28,15,44,97
1 season,NA,LAL,NBA,,10,0,135,8,30,0.267,0,0,NA,8,30,0.267,0.267,5,5,1,13,20,33,3,1,9,6,25,21
2 seasons,NA,NJN,NBA,,7,7,183,18,42,0.429,1,2,0.5,17,40,0.425,0.44,10,14,0.714,10,21,31,11,9,4,9,28,47
