,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,22,LAC,NBA,PG,14,250,70%,30%,,,,-7.6,-14.1,3,4,14,1,9,0,33,4,8
2015-16,23,LAC,NBA,SG,6,144,48%,50%,2%,,,-9.0,-17.6,0,6,4,0,4,2,37,3,1
2016-17,24,LAC,NBA,SG,3,90,,44%,56%,,,-10.6,-12.0,4,1,3,0,1,1,6,0,1
2018-19,26,HOU,NBA,SG,10,215,4%,67%,29%,,,+5.0,+2.7,1,4,17,0,2,1,28,2,2
Career,,,NBA,,33,699,36%,47%,16%,,,-4.4,-9.4,8,15,38,1,16,4,104,9,12
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAC,NBA,,23,484,51%,38%,11%,,,-8.6,-14.8,7,11,21,1,14,3,76,7,10
1 season,,HOU,NBA,,10,215,4%,67%,29%,,,+5.0,+2.7,1,4,17,0,2,1,28,2,2
