,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,20,NOH,NBA,SG,61,1418,.372,11.0,.779,.310,.285,.092,.092,.221,.385,.488,.306,.389,.278,.326,.171,.000,0,.964,.279,.375,1,0
2013-14,21,NOP,NBA,PG,69,1339,.405,9.8,.791,.386,.291,.055,.059,.209,.416,.536,.319,.231,.286,.364,.218,.015,7,.972,.222,.409,5,0
2014-15,22,TOT,NBA,PG-SG,76,1563,.409,11.8,.736,.290,.236,.081,.127,.264,.449,.590,.410,.275,.302,.298,.378,.026,12,.897,.282,.378,0,0
2014-15,22,NOP,NBA,SG,35,772,.387,10.8,.775,.329,.243,.086,.117,.225,.419,.548,.389,.263,.231,.280,.333,.023,5,1.000,.260,.231,0,0
2014-15,22,LAC,NBA,PG,41,791,.427,12.6,.704,.259,.230,.077,.135,.296,.477,.634,.429,.286,.351,.309,.413,.029,7,.840,.296,.458,0,0
2015-16,23,LAC,NBA,SG,67,1464,.438,13.4,.641,.277,.165,.079,.120,.359,.495,.615,.447,.341,.387,.335,.341,.006,2,.823,.216,.400,1,0
2016-17,24,LAC,NBA,SG,74,2054,.442,13.6,.591,.298,.183,.055,.055,.409,.491,.592,.403,.475,.250,.371,.208,.015,6,.703,.197,.390,0,0
2017-18,25,LAC,NBA,SG,61,2057,.424,13.7,.553,.288,.176,.065,.024,.447,.461,.569,.345,.346,.316,.378,.215,.004,3,.515,.153,.345,0,0
2018-19,26,TOT,NBA,SG,76,2028,.406,16.4,.428,.217,.177,.031,.003,.572,.522,.645,.406,.278,1.000,.318,.313,.003,2,.683,.211,.333,1,0
2018-19,26,WAS,NBA,SG,29,683,.392,15.7,.454,.258,.165,.026,.005,.546,.489,.600,.375,.000,1.000,.311,.233,.005,1,.758,.160,.353,0,0
2018-19,26,HOU,NBA,SG,47,1345,.413,16.8,.415,.196,.183,.034,.003,.585,.541,.676,.420,.385,1.000,.321,.353,.003,1,.648,.235,.327,1,0
2019-20,27,HOU,NBA,SG,60,1402,.421,15.5,.463,.271,.157,.028,.007,.537,.495,.564,.426,.167,.667,.358,.283,.002,1,.747,.216,.420,0,0
Career,,,NBA,,544,13325,.418,13.3,.611,.290,.203,.060,.057,.389,.462,.575,.376,.336,.320,.348,.263,.009,33,.716,.207,.376,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAC,NBA,,243,6366,.433,13.4,.602,.285,.182,.066,.068,.398,.480,.593,.396,.370,.335,.361,.270,.011,18,.659,.192,.388,1,0
3 seasons,,"NOH,NOP",NBA,,165,3529,.390,10.4,.784,.347,.279,.075,.083,.216,.405,.523,.327,.309,.267,.332,.226,.011,12,.974,.251,.356,6,0
2 seasons,,HOU,NBA,,107,2747,.417,16.1,.441,.236,.169,.031,.005,.559,.515,.607,.423,.280,.750,.340,.315,.002,2,.701,.225,.373,1,0
1 season,,WAS,NBA,,29,683,.392,15.7,.454,.258,.165,.026,.005,.546,.489,.600,.375,.000,1.000,.311,.233,.005,1,.758,.160,.353,0,0
