Season,Team,Lg,Salary
1991-92,Dallas Mavericks,NBA,"$1,500,000"
1992-93,Dallas Mavericks,NBA,"$1,845,000"
1993-94,Dallas Mavericks,NBA,"$1,650,000"
1994-95,Dallas Mavericks,NBA,"$1,950,000"
1995-96,Boston Celtics,NBA,"$450,000"
Career,(may be incomplete),,"$7,395,000"
