,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,BRK,NBA,C,10,114,,,,,100%,-15.9,-17.8,2,2,14,4,8,0,5,0,5
2014-15,24,BRK,NBA,C,6,49,,,,11%,89%,-4.2,+2.0,2,1,5,0,3,0,5,1,1
2015-16,25,POR,NBA,C,11,306,,,,,100%,-1.8,+0.5,3,16,18,6,10,0,124,1,12
2018-19,28,DEN,NBA,C,14,218,,,,42%,58%,-15.5,-26.3,4,0,20,2,8,1,52,2,2
Career,,,NBA,,41,687,,,,14%,86%,-8.7,-11.0,11,19,57,12,29,1,186,4,20
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BRK,NBA,,16,163,,,,3%,97%,-12.4,-11.9,4,3,19,4,11,0,10,1,6
1 season,,DEN,NBA,,14,218,,,,42%,58%,-15.5,-26.3,4,0,20,2,8,1,52,2,2
1 season,,POR,NBA,,11,306,,,,,100%,-1.8,+0.5,3,16,18,6,10,0,124,1,12
