Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,23,KCK,NBA,PG,78,NA,1242,240,477,0.503,NA,NA,NA,240,477,0.503,0.503,129,162,0.796,20,65,85,253,58,3,124,121,609
1979-80,24,KCK,NBA,PG,76,NA,1333,206,459,0.449,1,10,0.1,205,449,0.457,0.45,107,133,0.805,20,66,86,248,58,5,89,87,520
1980-81,25,TOT,NBA,PG,84,NA,2166,327,645,0.507,2,12,0.167,325,633,0.513,0.509,162,188,0.862,36,148,184,360,99,11,158,231,818
1980-81,25,UTA,NBA,PG,35,NA,1032,124,233,0.532,1,2,0.5,123,231,0.532,0.534,44,48,0.917,12,62,74,157,38,4,70,107,293
1980-81,25,DEN,NBA,PG,49,NA,1134,203,412,0.493,1,10,0.1,202,402,0.502,0.494,118,140,0.843,24,86,110,203,61,7,88,124,525
1981-82,26,DEN,NBA,PG,81,27,1963,369,699,0.528,0,17,0,369,682,0.541,0.528,137,170,0.806,29,113,142,338,69,16,115,186,875
1982-83,27,DEN,NBA,PG,68,38,1559,266,546,0.487,0,7,0,266,539,0.494,0.487,136,167,0.814,21,100,121,288,39,5,101,142,668
1983-84,28,SDC,NBA,PG,80,0,843,136,305,0.446,0,2,0,136,303,0.449,0.446,39,46,0.848,7,47,54,161,27,0,48,84,311
1985-86,30,CHI,NBA,PG,9,0,83,10,23,0.435,0,0,NA,10,23,0.435,0.435,2,2,1,1,4,5,13,3,0,2,9,22
Career,NA,,NBA,,476,65,9189,1554,3154,0.493,3,48,0.063,1551,3106,0.499,0.493,712,868,0.82,134,543,677,1661,353,40,637,860,3823
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DEN,NBA,,198,65,4656,838,1657,0.506,1,34,0.029,837,1623,0.516,0.506,391,477,0.82,74,299,373,829,169,28,304,452,2068
2 seasons,NA,KCK,NBA,,154,NA,2575,446,936,0.476,1,10,0.1,445,926,0.481,0.477,236,295,0.8,40,131,171,501,116,8,213,208,1129
1 season,NA,SDC,NBA,,80,0,843,136,305,0.446,0,2,0,136,303,0.449,0.446,39,46,0.848,7,47,54,161,27,0,48,84,311
1 season,NA,UTA,NBA,,35,NA,1032,124,233,0.532,1,2,0.5,123,231,0.532,0.534,44,48,0.917,12,62,74,157,38,4,70,107,293
1 season,NA,CHI,NBA,,9,0,83,10,23,0.435,0,0,NA,10,23,0.435,0.435,2,2,1,1,4,5,13,3,0,2,9,22
