,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,NJN,NBA,SG,31,892,,79%,21%,,,-5.1,+0.8,18,16,25,5,39,0,189,8,28
2001-02,33,MIA,NBA,SG,65,1410,4%,90%,6%,,,-3.5,-2.6,30,13,59,6,23,0,216,4,27
2002-03,34,MIN,NBA,SG,82,2068,,66%,34%,,,-0.1,-5.0,50,32,75,18,59,0,322,11,47
2003-04,35,CHI,NBA,SG,56,1411,30%,67%,3%,,,-9.9,-4.6,46,22,36,11,47,0,194,7,31
2004-05,36,MIL,NBA,SG,14,284,1%,70%,28%,1%,,-2.8,+0.5,4,3,15,1,10,0,63,2,3
Career,,,NBA,,248,6065,8%,74%,18%,,,-4.0,-3.3,148,86,210,41,178,0,984,32,136
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIN,NBA,,82,2068,,66%,34%,,,-0.1,-5.0,50,32,75,18,59,0,322,11,47
1 season,,MIA,NBA,,65,1410,4%,90%,6%,,,-3.5,-2.6,30,13,59,6,23,0,216,4,27
1 season,,CHI,NBA,,56,1411,30%,67%,3%,,,-9.9,-4.6,46,22,36,11,47,0,194,7,31
1 season,,NJN,NBA,,31,892,,79%,21%,,,-5.1,+0.8,18,16,25,5,39,0,189,8,28
1 season,,MIL,NBA,,14,284,1%,70%,28%,1%,,-2.8,+0.5,4,3,15,1,10,0,63,2,3
