Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,24,CHH,NBA,SG,9,9,353,65,162,0.401,1,6,0.167,64,156,0.41,0.404,25,35,0.714,26,20,46,26,21,6,19,29,156
1993-94,25,SEA,NBA,SG,5,5,153,26,60,0.433,2,9,0.222,24,51,0.471,0.45,13,21,0.619,7,17,24,10,6,1,6,12,67
1994-95,26,SEA,NBA,SG,4,0,72,9,25,0.36,2,8,0.25,7,17,0.412,0.4,5,8,0.625,1,3,4,10,4,1,4,6,25
1997-98,29,NJN,NBA,SF,3,3,100,18,40,0.45,0,0,NA,18,40,0.45,0.45,7,8,0.875,3,10,13,3,4,1,4,15,43
2002-03,34,MIN,NBA,SG,6,0,118,10,27,0.37,2,4,0.5,8,23,0.348,0.407,9,14,0.643,6,7,13,7,4,1,4,12,31
Career,NA,,NBA,,27,17,796,128,314,0.408,7,27,0.259,121,287,0.422,0.419,59,86,0.686,43,57,100,56,39,10,37,74,322
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHH,NBA,,9,9,353,65,162,0.401,1,6,0.167,64,156,0.41,0.404,25,35,0.714,26,20,46,26,21,6,19,29,156
2 seasons,NA,SEA,NBA,,9,5,225,35,85,0.412,4,17,0.235,31,68,0.456,0.435,18,29,0.621,8,20,28,20,10,2,10,18,92
1 season,NA,MIN,NBA,,6,0,118,10,27,0.37,2,4,0.5,8,23,0.348,0.407,9,14,0.643,6,7,13,7,4,1,4,12,31
1 season,NA,NJN,NBA,,3,3,100,18,40,0.45,0,0,NA,18,40,0.45,0.45,7,8,0.875,3,10,13,3,4,1,4,15,43
