Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,24,PHI,NBA,PF,4,NA,13.8,0.5,2,0.25,0,0,NA,0.5,2,0.25,0.25,0.3,0.5,0.5,0.3,1.3,1.5,0.8,0.5,1.5,1.3,1.8,1.3
1984-85,25,PHI,NBA,PF,5,0,5.2,0.2,1.2,0.167,0,0,NA,0.2,1.2,0.167,0.167,0.6,2,0.3,0.8,1.6,2.4,0,0,0,0.8,0.4,1
Career,NA,,NBA,,9,0,9,0.3,1.6,0.214,0,0,NA,0.3,1.6,0.214,0.214,0.4,1.3,0.333,0.6,1.4,2,0.3,0.2,0.7,1,1,1.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,9,0,9,0.3,1.6,0.214,0,0,NA,0.3,1.6,0.214,0.214,0.4,1.3,0.333,0.6,1.4,2,0.3,0.2,0.7,1,1,1.1
