,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1981-82,22,GSW,NBA,,10,,0,,,,5,9,,,,,,,,,23,
1982-83,23,GSW,NBA,,8,17,0,,8,,10,10,,,15,2,,4,,6,26,
1983-84,24,TOT,NBA,,7,13,0,1,7,13,6,8,6,8,13,5,,7,,6,18,
1983-84,24,GSW,NBA,,5,8,0,0,5,8,2,2,2,4,4,1,2,2,2,2,11,8.9
1983-84,24,PHI,NBA,,7,13,0,1,7,13,6,8,6,8,13,5,,7,,6,18,
1984-85,25,PHI,NBA,,5,9,0,1,5,9,4,6,4,5,6,2,4,3,3,6,10,10.9
Career,,,,,10,,0,,,,10,10,,,,,,,,,26,
3 Seasons,,GSW,NBA,,10,,0,,,,10,10,,,,,,,,,26,
2 Seasons,,PHI,NBA,,7,13,0,1,7,13,6,8,6,8,13,5,,7,,6,18,
