Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2001-02,20,BOS,NBA,SF,29,245,11.9,0.4,0.386,0.286,4.8,17.9,11.2,9.8,3.8,2.2,8.2,16,NA,-0.1,0.5,0.4,0.075,NA,-2.3,3.1,0.8,0.2
2002-03,21,BOS,NBA,SF,51,666,8.8,0.392,0.228,0.187,7.4,16.6,11.9,5.1,2.7,1.5,11.1,14.5,NA,-0.5,1.1,0.5,0.037,NA,-4.6,0.6,-4,-0.3
2003-04,22,TOT,NBA,SF,55,969,12.5,0.543,0.39,0.106,4.8,12.1,8.5,10.8,1.6,0.5,9.8,13.7,NA,1.4,0.6,2,0.1,NA,0.3,0.2,0.5,0.6
2003-04,22,BOS,NBA,SF,21,408,11.7,0.525,0.323,0.131,5.2,13.8,9.5,10,2.1,0.4,10.3,13,NA,0.5,0.4,0.8,0.097,NA,-0.3,0.5,0.2,0.2
2003-04,22,CLE,NBA,SF,34,561,13,0.555,0.432,0.09,4.5,10.8,7.7,11.4,1.2,0.6,9.5,14.2,NA,0.9,0.3,1.2,0.103,NA,0.8,-0.1,0.6,0.4
2004-05,23,PHI,NBA,SF,8,55,9.7,0.577,0.5,1.667,2,20.7,11.2,10.3,2.8,1.4,32.5,12.4,NA,0,0.1,0.1,0.06,NA,-3.8,2.2,-1.6,0
Career,NA,,NBA,,143,1935,11,0.471,0.335,0.178,5.6,14.6,10.1,8.7,2.3,1.1,10.6,14.2,NA,0.7,2.3,3,0.074,NA,-1.8,0.8,-1.1,0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,101,1319,10.3,0.431,0.288,0.191,6.2,16,11,7.5,2.7,1.3,10.2,14.3,NA,-0.2,1.9,1.7,0.063,NA,-2.9,1.1,-1.8,0.1
1 season,NA,CLE,NBA,,34,561,13,0.555,0.432,0.09,4.5,10.8,7.7,11.4,1.2,0.6,9.5,14.2,NA,0.9,0.3,1.2,0.103,NA,0.8,-0.1,0.6,0.4
1 season,NA,PHI,NBA,,8,55,9.7,0.577,0.5,1.667,2,20.7,11.2,10.3,2.8,1.4,32.5,12.4,NA,0,0.1,0.1,0.06,NA,-3.8,2.2,-1.6,0
