Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,20,BOS,NBA,SF,29,5,245,4.9,14.8,0.329,1.1,5.7,0.185,3.8,9.1,0.419,2.5,4.2,0.6,2.3,8.3,10.6,3.2,3.8,1.5,1.5,3.8,13.3,NA,90,96
2002-03,21,BOS,NBA,SF,51,5,666,4.8,13.6,0.357,0.2,3.1,0.077,4.6,10.5,0.439,1.6,2.5,0.625,3.6,7.5,11.1,1.6,2.7,1,1.8,5.4,11.5,NA,86,99
2003-04,22,TOT,NBA,SF,55,26,969,6.3,13.7,0.461,2,5.3,0.384,4.3,8.4,0.51,0.9,1.5,0.63,2.2,5.7,7.9,3.5,1.6,0.4,1.6,4.3,15.6,NA,112,106
2003-04,22,BOS,NBA,SF,21,10,408,5.7,12.5,0.455,1.5,4,0.375,4.2,8.5,0.493,1,1.6,0.615,2.3,6.3,8.6,3.2,2.1,0.3,1.5,4.8,13.9,NA,109,104
2003-04,22,CLE,NBA,SF,34,16,561,6.8,14.6,0.465,2.4,6.3,0.388,4.3,8.3,0.523,0.8,1.3,0.643,2.2,5.2,7.3,3.7,1.2,0.5,1.6,4,16.9,NA,114,107
2004-05,23,PHI,NBA,SF,8,0,55,1.8,5.5,0.333,0,2.8,0,1.8,2.8,0.667,7.4,9.2,0.8,0.9,9.2,10.1,3.7,2.8,0.9,4.6,3.7,11,NA,92,101
Career,NA,,NBA,,143,36,1935,5.5,13.6,0.405,1.2,4.5,0.274,4.2,9,0.471,1.5,2.4,0.64,2.7,6.7,9.4,2.8,2.3,0.8,1.7,4.6,13.8,NA,99,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,101,20,1319,5.1,13.5,0.379,0.8,3.9,0.204,4.3,9.6,0.45,1.6,2.6,0.615,2.9,7.3,10.2,2.4,2.7,0.9,1.7,4.9,12.6,NA,94,100
1 season,NA,CLE,NBA,,34,16,561,6.8,14.6,0.465,2.4,6.3,0.388,4.3,8.3,0.523,0.8,1.3,0.643,2.2,5.2,7.3,3.7,1.2,0.5,1.6,4,16.9,NA,114,107
1 season,NA,PHI,NBA,,8,0,55,1.8,5.5,0.333,0,2.8,0,1.8,2.8,0.667,7.4,9.2,0.8,0.9,9.2,10.1,3.7,2.8,0.9,4.6,3.7,11,NA,92,101
