,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,20,MEM,NBA,PF,36,516,,,7%,64%,29%,-9.8,-3.7,18,13,42,3,16,2,71,4,12
2018-19,21,MEM,NBA,PF,49,721,,,,46%,54%,-6.3,-4.5,11,12,48,3,32,3,128,9,7
Career,,,NBA,,85,1237,,,3%,53%,44%,-7.7,-4.2,29,25,90,6,48,5,199,13,19
