Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1994-95,22,TOT,NBA,PG,49,552,6.1,0.43,0.303,0.328,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,NA,-0.7,0.2,-0.5,-0.044,NA,-5.3,-1.4,-6.8,-0.7
1994-95,22,MIN,NBA,PG,34,496,6.6,0.461,0.305,0.381,2.5,7.8,5.2,24.6,1.9,0.8,25.5,15.2,NA,-0.5,0.2,-0.3,-0.029,NA,-5.3,-1.1,-6.5,-0.6
1994-95,22,SAS,NBA,PG,15,56,1.7,0.206,0.294,0,4.3,7.7,6.1,42.2,0,1.2,32,19.6,NA,-0.2,0,-0.2,-0.178,NA,-5.4,-4.2,-9.6,-0.1
1995-96,23,UTA,NBA,PG,65,961,9.3,0.52,0.256,0.318,2.9,7,5,22.3,1.6,0.3,21.8,16.8,NA,0.2,0.7,1,0.048,NA,-3,-0.4,-3.4,-0.3
1996-97,24,UTA,NBA,PG,82,1083,11.1,0.53,0.234,0.289,2.4,7,4.8,27.7,2.2,0.8,24.1,19.6,NA,0.1,1.1,1.2,0.052,NA,-2,-0.3,-2.3,-0.1
1997-98,25,UTA,NBA,PG,82,1726,13.6,0.541,0.227,0.287,1.9,9.5,6,32.1,1.7,0.6,21.5,20,NA,1.7,1.2,2.9,0.081,NA,0.3,-0.9,-0.6,0.6
1998-99,26,UTA,NBA,PG,50,1038,11.7,0.527,0.159,0.255,1.5,9,5.5,32,1.6,0.1,23.8,21.1,NA,0.2,1.1,1.3,0.061,NA,-1.9,-0.5,-2.4,-0.1
1999-00,27,UTA,NBA,PG,82,2096,11.5,0.492,0.241,0.151,1.4,8.4,4.9,26.9,1.5,0.3,15.5,18.8,NA,1.3,1.8,3,0.069,NA,-1.1,-0.5,-1.7,0.2
2000-01,28,DAL,NBA,SG,82,2426,11.7,0.507,0.399,0.187,1.1,7.8,4.5,18.2,2.1,0.4,12.3,15.6,NA,2.4,2,4.4,0.087,NA,-0.5,0.6,0,1.2
2001-02,29,NYK,NBA,PG,39,609,8.5,0.435,0.331,0.28,1.7,7.6,4.7,26.7,2.1,0.4,21.2,19.1,NA,-0.7,0.4,-0.3,-0.021,NA,-3.5,-0.6,-4.2,-0.3
2002-03,30,NYK,NBA,PG,82,2243,14.1,0.552,0.537,0.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17,NA,3.5,1,4.5,0.097,NA,1,-0.6,0.4,1.3
2003-04,31,TOT,NBA,PG,67,1457,12.4,0.469,0.361,0.197,1.6,8.5,5.1,30.1,2,0.3,16.7,18.5,NA,0.9,0.8,1.7,0.055,NA,-0.9,-0.7,-1.5,0.2
2003-04,31,NYK,NBA,PG,33,730,13.5,0.505,0.421,0.178,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17,NA,0.9,0.6,1.5,0.096,NA,-0.3,0.3,0.1,0.4
2003-04,31,PHO,NBA,PG,34,727,11.2,0.441,0.313,0.213,2,7.9,4.9,25.5,1.9,0.2,15,19.9,NA,0,0.2,0.2,0.013,NA,-1.5,-1.6,-3.1,-0.2
2004-05,32,UTA,NBA,PG,74,1428,9.3,0.47,0.254,0.205,1.3,6.7,3.9,29.1,1.7,0.5,20.1,17.8,NA,-0.4,0.4,0,0,NA,-2.3,-1.6,-3.9,-0.7
