Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,22,GSW,NBA,PF,78,29,1597,5.5,12.7,0.428,0,0,0,5.5,12.7,0.429,3.4,4.7,0.725,2.1,5.3,7.4,2.5,1.2,0.5,2.5,6,14.3
1988-89,23,GSW,NBA,PF,32,2,245,5,13.4,0.374,0,0.1,0,5,13.2,0.378,5.7,7.5,0.765,3.8,5.1,9,2.2,2.1,0.9,4.3,8.7,15.7
1989-90,24,MIA,NBA,PF,77,39,1762,5.7,12.4,0.458,0,0,NA,5.7,12.4,0.458,3.7,4.8,0.765,3.1,4.8,7.9,1.7,1,0.6,2.7,5.8,15
1991-92,26,MIN,NBA,PF,10,0,140,4.6,8.5,0.545,0,0,NA,4.6,8.5,0.545,2.6,3.9,0.667,2.1,4.6,6.7,2.1,1.3,1,1.3,6.2,11.8
1993-94,28,MIN,NBA,PF,67,11,959,2.5,6,0.419,0,0.1,0,2.5,5.9,0.424,2,2.9,0.711,3.1,5.1,8.3,2.1,1.3,1.3,1.8,6.1,7.1
Career,NA,,NBA,,264,81,4703,4.9,11.1,0.439,0,0,0,4.9,11.1,0.44,3.3,4.5,0.741,2.8,5,7.8,2.1,1.2,0.7,2.5,6.1,13.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,110,31,1842,5.4,12.8,0.421,0,0,0,5.4,12.8,0.422,3.7,5,0.733,2.4,5.3,7.6,2.5,1.3,0.6,2.7,6.4,14.5
1 season,NA,MIA,NBA,,77,39,1762,5.7,12.4,0.458,0,0,NA,5.7,12.4,0.458,3.7,4.8,0.765,3.1,4.8,7.9,1.7,1,0.6,2.7,5.8,15
2 seasons,NA,MIN,NBA,,77,11,1099,2.8,6.3,0.44,0,0.1,0,2.8,6.3,0.445,2.1,3,0.703,3,5.1,8.1,2.1,1.3,1.3,1.8,6.1,7.7
