Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ron Davis,,0.6,-0.1,-0.4
Rick Brunson,33.1,0.6,-0.1,-0.2
Lawrence Moten,11.2,0.6,-0.1,-0.4
Tyler Ulis,10.9,0.7,0,-0.2
Rick Carlisle,8.1,0.9,-0.1,-0.3
John Lucas III,-0.6,0.6,0,-0.1
Jermaine Jackson,-6.5,0.6,0.2,-0.2
Darrun Hilliard,-7.1,0.5,0,-0.2
Carl Thomas,-10.7,0.7,0,0
Tim Legler,-15.3,0.8,0,-0.1
Sebastian Telfair,-18.7,0.6,0.5,-0.4
