Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,22,BOS,NBA,SF,62,NA,395,8,20.8,0.385,3.2,4.2,0.757,2.3,5.5,7.8,2.7,0.9,0.6,6.6,19.2,NA,NA,97
1975-76,23,BOS,NBA,SF,75,NA,1019,8.4,20.1,0.419,1.8,2.5,0.714,2.5,3.5,5.9,3,1.7,0.9,5.4,18.6,NA,NA,98
1976-77,24,MIL,NBA,SF,9,NA,79,4.5,19.1,0.235,1.7,2.2,0.75,4.5,2.2,6.7,3.9,2.2,0,6.2,10.7,NA,NA,105
Career,NA,,NBA,,146,NA,1493,8.1,20.2,0.4,2.1,2.9,0.732,2.5,3.9,6.5,3,1.5,0.8,5.8,18.3,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,137,NA,1414,8.3,20.3,0.409,2.2,3,0.731,2.4,4,6.5,2.9,1.5,0.8,5.8,18.8,NA,NA,97
1 season,NA,MIL,NBA,,9,NA,79,4.5,19.1,0.235,1.7,2.2,0.75,4.5,2.2,6.7,3.9,2.2,0,6.2,10.7,NA,NA,105
