Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,BOS,NBA,SF,62,NA,395,6.4,16.6,0.385,2.6,3.4,0.757,1.8,4.4,6.2,2.2,0.7,0.5,5.3,15.3
1975-76,23,BOS,NBA,SF,75,NA,1019,6.7,16.1,0.419,1.4,2,0.714,2,2.8,4.8,2.4,1.4,0.7,4.3,14.9
1976-77,24,MIL,NBA,SF,9,NA,79,3.6,15.5,0.235,1.4,1.8,0.75,3.6,1.8,5.5,3.2,1.8,0,5,8.7
Career,NA,,NBA,,146,NA,1493,6.5,16.2,0.4,1.7,2.3,0.732,2,3.2,5.2,2.4,1.2,0.6,4.6,14.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,137,NA,1414,6.6,16.2,0.409,1.7,2.4,0.731,1.9,3.2,5.2,2.3,1.2,0.6,4.6,15
1 season,NA,MIL,NBA,,9,NA,79,3.6,15.5,0.235,1.4,1.8,0.75,3.6,1.8,5.5,3.2,1.8,0,5,8.7
