Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2001-02,19,SAS,NBA,PG,77,2267,11.7,0.497,0.296,0.25,1.7,8,5,23.9,2.1,0.2,17.5,17.7,NA,0.8,2.9,3.8,0.08,NA,-1.7,0.6,-1.1,0.6
2002-03,20,SAS,NBA,PG,82,2774,16.5,0.542,0.233,0.278,1.4,7.3,4.5,27.9,1.4,0.1,14.5,22.9,NA,5.1,2.6,7.7,0.134,NA,1.4,-1,0.5,1.7
2003-04,21,SAS,NBA,PG,75,2577,15.7,0.516,0.21,0.288,1.9,8.3,5.1,28.7,1.3,0.2,14.4,22.3,NA,3.5,4,7.5,0.14,NA,0.8,0,0.8,1.8
2004-05,22,SAS,NBA,PG,80,2735,18,0.528,0.14,0.289,2,10.7,6.4,33.2,1.9,0.1,14.6,25.1,NA,3.6,4.5,8.1,0.141,NA,1.4,0.6,2,2.8
2005-06,23,SAS,NBA,PG,80,2715,20.8,0.584,0.032,0.315,1.7,9.5,5.7,32.2,1.7,0.1,16.1,27.1,NA,5.5,4.1,9.6,0.169,NA,2.4,0.4,2.8,3.3
2006-07,24,SAS,NBA,PG,77,2499,21.4,0.572,0.035,0.319,1.7,10,6,31.7,1.8,0.2,13.3,27.4,NA,5.8,3.9,9.6,0.185,NA,2.7,0.4,3.1,3.2
2007-08,25,SAS,NBA,PG,69,2312,20,0.542,0.063,0.333,1.6,9.6,5.6,34.1,1.3,0.3,12.1,28.2,NA,3.9,3.2,7,0.146,NA,2.5,-0.1,2.4,2.6
2008-09,26,SAS,NBA,PG,72,2456,23.4,0.556,0.051,0.287,1.3,9.4,5.4,40.1,1.5,0.1,11.6,31.7,NA,5.6,3,8.6,0.168,NA,3.8,-0.2,3.6,3.5
2009-10,27,SAS,NBA,PG,56,1728,16.4,0.542,0.047,0.344,0.5,8.5,4.6,30.9,0.9,0.3,15.3,25.8,NA,2,1.6,3.6,0.101,NA,0.6,-1.3,-0.7,0.6
2010-11,28,SAS,NBA,PG,78,2528,20.4,0.569,0.065,0.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,NA,5.8,2.4,8.2,0.156,NA,2.3,-0.4,1.8,2.4
2011-12,29,SAS,NBA,PG,60,1923,22,0.539,0.069,0.319,1.3,8.7,5.1,40.3,1.5,0.2,13.1,27.7,NA,5.5,1.6,7.1,0.177,NA,3.6,-0.9,2.7,2.3
2012-13,30,SAS,NBA,PG,66,2174,23,0.588,0.068,0.332,1,9.1,5.3,40.4,1.3,0.2,13,27.7,NA,7.1,2.3,9.3,0.206,NA,4.1,-0.5,3.6,3.1
2013-14,31,SAS,NBA,PG,68,1997,18.9,0.555,0.073,0.266,1,7.5,4.4,31.7,0.9,0.3,12.9,26.5,NA,3.9,1.9,5.9,0.141,NA,2,-1.2,0.9,1.5
2014-15,32,SAS,NBA,PG,68,1953,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,NA,2.4,1.7,4.1,0.1,NA,0.1,-1.4,-1.3,0.3
2015-16,33,SAS,NBA,PG,72,1980,16.2,0.546,0.092,0.241,1,8.8,5.1,29.1,1.4,0.4,14.3,21.2,NA,2.9,2.9,5.8,0.142,NA,0.2,0.2,0.4,1.2
2016-17,34,SAS,NBA,PG,63,1587,13,0.514,0.121,0.206,0.7,7.3,4,27.8,1.1,0.1,12.5,20.2,NA,1.4,1.7,3,0.092,NA,-1.6,-0.9,-2.6,-0.2
2017-18,35,SAS,NBA,PG,55,1071,12.7,0.498,0.095,0.201,0.7,9.2,4.9,28.2,1.3,0.1,13.9,20.5,NA,0.4,1.1,1.4,0.065,NA,-2.3,-0.9,-3.3,-0.3
2018-19,36,CHO,NBA,PG,56,1003,15.3,0.512,0.11,0.268,1.5,7.6,4.5,33.3,1,0.6,12.7,25.5,NA,0.6,0.3,0.9,0.044,NA,-0.3,-2.3,-2.6,-0.1
Career,NA,,NBA,,1254,38279,18.2,0.546,0.101,0.286,1.4,8.7,5.1,32.2,1.4,0.2,13.8,25.1,NA,65.8,45.5,111.3,0.14,NA,1.5,-0.4,1.1,30.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17 seasons,NA,SAS,NBA,,1198,37276,18.3,0.547,0.101,0.286,1.4,8.8,5.2,32.2,1.5,0.2,13.9,25.1,NA,65.2,45.2,110.4,0.142,NA,1.5,-0.3,1.2,30.3
1 season,NA,CHO,NBA,,56,1003,15.3,0.512,0.11,0.268,1.5,7.6,4.5,33.3,1,0.6,12.7,25.5,NA,0.6,0.3,0.9,0.044,NA,-0.3,-2.3,-2.6,-0.1
